<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.08	00:00:00	1505.094	1507.662	1503.424	1505.859	3832	0	0
2019.09.08	20:00:00	1503.510	1507.590	1502.430	1505.760	4199	0	140
2019.09.09	00:00:00	1505.760	1512.500	1505.340	1509.590	15481	0	140
2019.09.09	04:00:00	1509.570	1511.450	1504.890	1505.040	10767	0	150
2019.09.09	08:00:00	1505.090	1513.970	1504.400	1511.360	9510	0	140
2019.09.09	12:00:00	1511.330	1515.430	1497.540	1500.370	25157	0	140
2019.09.09	16:00:00	1500.350	1506.590	1499.250	1499.680	15226	0	150
2019.09.09	20:00:00	1499.650	1500.060	1495.630	1496.090	4245	0	0
2019.09.10	00:00:00	1496.080	1497.290	1486.380	1489.840	15762	0	140
2019.09.10	04:00:00	1489.830	1495.640	1487.710	1493.650	10798	0	0
2019.09.10	08:00:00	1493.660	1496.760	1491.350	1491.800	11564	0	140
2019.09.10	12:00:00	1491.770	1500.970	1488.670	1494.370	28852	0	140
2019.09.10	16:00:00	1494.380	1496.480	1486.680	1486.680	16174	0	140
2019.09.10	20:00:00	1486.630	1487.980	1484.450	1486.950	3903	0	0
2019.09.11	00:00:00	1486.990	1492.970	1486.890	1490.990	9560	0	160
2019.09.11	04:00:00	1490.990	1494.940	1489.030	1489.870	12498	0	140
2019.09.11	08:00:00	1489.830	1494.690	1488.830	1491.070	9359	0	150
2019.09.11	12:00:00	1491.070	1497.570	1486.760	1494.430	23125	0	140
2019.09.11	16:00:00	1494.440	1498.230	1491.600	1495.720	9064	0	150
2019.09.11	20:00:00	1495.720	1498.390	1491.790	1492.970	4858	0	0
2019.09.12	00:00:00	1493.030	1494.880	1489.160	1493.410	10644	0	150
2019.09.12	04:00:00	1493.410	1503.930	1493.030	1502.840	11676	0	140
2019.09.12	08:00:00	1502.840	1514.010	1501.310	1512.560	11389	0	140
2019.09.12	12:00:00	1512.560	1524.130	1500.830	1503.080	39818	0	140
2019.09.12	16:00:00	1503.060	1504.830	1496.890	1499.030	15221	0	140
2019.09.12	20:00:00	1499.050	1499.350	1495.370	1497.780	3671	0	0
2019.09.13	00:00:00	1497.820	1500.950	1495.490	1497.550	7343	0	140
2019.09.13	04:00:00	1497.550	1505.950	1496.630	1505.030	9199	0	140
2019.09.13	08:00:00	1504.950	1508.940	1503.630	1507.990	10714	0	140
2019.09.13	12:00:00	1507.990	1508.890	1489.130	1490.740	26633	0	140
2019.09.13	16:00:00	1490.740	1493.610	1485.710	1486.830	15854	0	150
2019.09.13	20:00:00	1486.930	1489.060	1486.520	1488.740	1220	0	0
2019.09.15	00:00:00	1500.643	1507.840	1498.710	1506.108	7258	0	0
2019.09.15	20:00:00	1500.710	1507.980	1498.380	1506.090	7136	0	140
2019.09.16	00:00:00	1506.090	1512.090	1502.580	1503.020	18225	0	140
2019.09.16	04:00:00	1503.000	1507.070	1501.210	1503.620	11675	0	140
2019.09.16	08:00:00	1503.620	1505.100	1498.920	1503.580	11828	0	140
2019.09.16	12:00:00	1503.540	1506.210	1495.830	1503.830	22361	0	140
2019.09.16	16:00:00	1503.830	1504.530	1496.820	1498.730	12269	0	150
2019.09.16	20:00:00	1498.770	1500.100	1496.820	1497.980	3455	0	0
2019.09.17	00:00:00	1497.950	1500.840	1496.810	1497.980	11559	0	170
2019.09.17	04:00:00	1497.980	1498.970	1493.390	1497.790	10254	0	150
2019.09.17	08:00:00	1497.790	1501.420	1495.680	1500.940	7568	0	150
2019.09.17	12:00:00	1500.940	1505.910	1497.820	1504.810	24238	0	140
2019.09.17	16:00:00	1504.820	1507.030	1501.270	1501.990	10699	0	150
2019.09.17	20:00:00	1502.010	1502.190	1500.410	1500.740	3010	0	0
2019.09.18	00:00:00	1500.730	1503.540	1500.490	1502.840	7361	0	140
2019.09.18	04:00:00	1502.840	1503.380	1500.690	1501.600	5403	0	170
2019.09.18	08:00:00	1501.600	1503.000	1499.470	1501.510	4947	0	150
2019.09.18	12:00:00	1501.590	1511.050	1501.340	1507.800	13868	0	140
2019.09.18	16:00:00	1507.740	1511.540	1482.970	1492.170	30482	0	140
2019.09.18	20:00:00	1492.170	1494.294	1489.970	1491.080	4336	0	0
2019.09.19	00:00:00	1491.070	1495.110	1488.920	1494.360	13249	0	140
2019.09.19	04:00:00	1494.380	1498.190	1493.490	1494.670	11999	0	140
2019.09.19	08:00:00	1494.670	1502.100	1494.610	1501.350	10804	0	140
2019.09.19	12:00:00	1501.350	1504.450	1496.530	1498.450	21508	0	140
2019.09.19	16:00:00	1498.420	1501.540	1496.840	1498.630	13355	0	140
2019.09.19	20:00:00	1498.570	1499.840	1497.890	1499.570	2385	0	0
2019.09.20	00:00:00	1499.570	1504.270	1498.260	1503.430	7757	0	140
2019.09.20	04:00:00	1503.470	1506.770	1502.750	1503.290	8590	0	140
2019.09.20	08:00:00	1503.290	1505.830	1499.670	1499.810	7956	0	150
2019.09.20	12:00:00	1499.790	1505.010	1498.570	1502.230	15894	0	140
2019.09.20	16:00:00	1502.230	1517.010	1501.300	1516.370	17779	0	140
2019.09.20	20:00:00	1516.390	1516.950	1515.290	1516.351	1388	0	0
2019.09.22	00:00:00	1512.905	1514.393	1511.745	1514.378	4315	0	0
2019.09.22	20:00:00	1512.630	1514.310	1511.630	1514.310	3162	0	160
2019.09.23	00:00:00	1514.340	1519.470	1511.610	1516.610	11433	0	150
2019.09.23	04:00:00	1516.610	1518.430	1511.480	1517.700	11038	0	140
2019.09.23	08:00:00	1517.700	1521.150	1516.840	1519.080	11477	0	150
2019.09.23	12:00:00	1519.070	1526.770	1516.300	1522.860	22749	0	150
2019.09.23	16:00:00	1522.860	1525.940	1520.550	1524.630	10620	0	150
2019.09.23	20:00:00	1524.640	1524.640	1519.510	1520.770	3565	0	0
2019.09.24	00:00:00	1520.770	1522.140	1519.370	1521.170	7144	0	140
2019.09.24	04:00:00	1521.170	1523.850	1519.270	1523.030	9084	0	150
2019.09.24	08:00:00	1523.030	1523.730	1519.510	1520.620	8567	0	140
2019.09.24	12:00:00	1520.620	1529.030	1515.550	1527.150	22458	0	140
2019.09.24	16:00:00	1527.210	1535.630	1524.570	1532.680	26772	0	150
2019.09.24	20:00:00	1532.730	1533.998	1530.830	1531.660	3689	0	0
2019.09.25	00:00:00	1531.660	1535.080	1527.930	1529.850	11521	0	140
2019.09.25	04:00:00	1529.850	1532.050	1527.570	1531.710	9631	0	160
2019.09.25	08:00:00	1531.770	1532.840	1527.760	1528.150	9922	0	140
2019.09.25	12:00:00	1528.150	1530.410	1508.250	1508.270	29815	0	150
2019.09.25	16:00:00	1508.260	1509.670	1500.400	1504.210	20530	0	140
2019.09.25	20:00:00	1504.260	1507.110	1503.091	1506.410	3747	0	0
2019.09.26	00:00:00	1506.450	1510.130	1506.410	1508.870	9236	0	140
2019.09.26	04:00:00	1508.970	1511.070	1505.300	1506.420	9274	0	150
2019.09.26	08:00:00	1506.390	1510.230	1504.980	1505.550	8913	0	150
2019.09.26	12:00:00	1505.550	1512.250	1500.250	1508.310	28046	0	140
2019.09.26	16:00:00	1508.270	1509.430	1501.720	1504.310	16190	0	140
2019.09.26	20:00:00	1504.390	1506.730	1503.720	1506.730	2576	0	0
2019.09.27	00:00:00	1506.730	1507.340	1504.590	1506.690	7637	0	190
2019.09.27	04:00:00	1506.690	1506.930	1496.080	1498.740	12437	0	140
2019.09.27	08:00:00	1498.760	1499.630	1490.590	1494.830	12914	0	140
2019.09.27	12:00:00	1494.830	1499.020	1486.790	1493.590	28928	0	140
2019.09.27	16:00:00	1493.690	1503.020	1493.070	1496.330	22842	0	140
2019.09.27	20:00:00	1496.330	1498.140	1496.330	1496.810	1079	0	0
2019.09.29	00:00:00	1496.516	1500.484	1496.082	1496.271	3679	0	0
2019.09.29	20:00:00	1496.250	1500.410	1495.810	1496.270	2657	0	160
2019.09.30	00:00:00	1496.270	1497.170	1491.010	1491.910	10806	0	140
2019.09.30	04:00:00	1491.910	1494.370	1487.950	1490.220	12655	0	150
2019.09.30	08:00:00	1490.230	1490.520	1480.350	1484.420	14255	0	140
2019.09.30	12:00:00	1484.370	1487.400	1465.970	1468.320	27501	0	140
2019.09.30	16:00:00	1468.250	1474.800	1464.430	1473.380	16986	0	140
2019.09.30	20:00:00	1473.340	1473.960	1472.097	1473.550	2268	0	0
2019.10.01	00:00:00	1473.540	1474.690	1462.630	1463.330	8772	0	140
2019.10.01	04:00:00	1463.330	1466.460	1459.040	1461.470	12774	0	140
2019.10.01	08:00:00	1461.370	1470.070	1459.030	1466.660	15229	0	140
2019.10.01	12:00:00	1466.710	1485.050	1461.980	1484.260	31074	0	140
2019.10.01	16:00:00	1484.310	1487.190	1477.520	1481.230	21177	0	140
2019.10.01	20:00:00	1481.050	1482.370	1478.280	1481.490	3712	0	0
2019.10.02	00:00:00	1481.480	1481.860	1476.870	1477.110	6855	0	150
2019.10.02	04:00:00	1477.180	1484.090	1474.440	1481.170	11215	0	140
2019.10.02	08:00:00	1481.170	1487.900	1478.560	1486.050	15277	0	150
2019.10.02	12:00:00	1486.060	1502.770	1483.970	1498.250	33250	0	140
2019.10.02	16:00:00	1498.250	1505.020	1497.670	1498.810	20514	0	140
2019.10.02	20:00:00	1498.840	1500.780	1498.490	1499.970	3099	0	0
2019.10.03	00:00:00	1499.970	1502.700	1497.810	1498.630	8466	0	160
2019.10.03	04:00:00	1498.630	1503.560	1495.760	1498.610	13043	0	140
2019.10.03	08:00:00	1498.640	1505.220	1497.710	1503.490	16586	0	150
2019.10.03	12:00:00	1503.490	1519.480	1498.150	1510.270	34786	0	140
2019.10.03	16:00:00	1510.260	1510.350	1504.750	1505.450	17590	0	140
2019.10.03	20:00:00	1505.450	1508.970	1504.670	1508.210	3301	0	0
2019.10.04	00:00:00	1508.210	1509.970	1506.790	1509.820	7727	0	150
2019.10.04	04:00:00	1509.810	1509.970	1506.350	1508.360	12417	0	160
2019.10.04	08:00:00	1508.340	1510.330	1507.610	1508.170	11978	0	170
2019.10.04	12:00:00	1508.170	1515.540	1495.770	1503.600	37457	0	140
2019.10.04	16:00:00	1503.610	1509.630	1502.680	1505.510	15706	0	140
2019.10.04	20:00:00	1505.610	1505.710	1503.370	1504.463	1089	0	0
2019.10.06	00:00:00	1508.388	1508.651	1505.443	1508.113	2554	0	0
2019.10.06	20:00:00	1508.530	1508.820	1505.340	1508.050	2436	0	180
2019.10.07	00:00:00	1508.050	1509.250	1506.390	1506.720	7368	0	160
2019.10.07	04:00:00	1506.700	1507.630	1500.390	1502.860	13522	0	160
2019.10.07	08:00:00	1502.830	1503.570	1497.240	1498.830	14213	0	160
2019.10.07	12:00:00	1498.790	1504.080	1495.710	1498.620	24760	0	140
2019.10.07	16:00:00	1498.600	1500.270	1487.970	1492.760	23159	0	140
2019.10.07	20:00:00	1492.830	1494.357	1491.530	1491.950	3118	0	0
2019.10.08	00:00:00	1491.950	1493.850	1486.810	1491.230	14328	0	160
2019.10.08	04:00:00	1491.240	1497.740	1488.580	1496.720	13877	0	170
2019.10.08	08:00:00	1496.720	1506.750	1495.730	1505.880	22063	0	140
2019.10.08	12:00:00	1505.970	1508.680	1500.910	1501.770	32062	0	140
2019.10.08	16:00:00	1501.770	1509.650	1497.740	1505.980	22727	0	140
2019.10.08	20:00:00	1505.920	1509.320	1505.040	1508.700	3152	0	0
2019.10.09	00:00:00	1508.720	1508.720	1503.890	1505.480	8211	0	160
2019.10.09	04:00:00	1505.480	1511.340	1504.990	1508.290	13010	0	140
2019.10.09	08:00:00	1508.290	1508.390	1499.800	1501.830	20831	0	140
2019.10.09	12:00:00	1501.850	1509.230	1501.830	1507.630	23231	0	140
2019.10.09	16:00:00	1507.580	1512.340	1502.970	1507.050	18087	0	140
2019.10.09	20:00:00	1507.190	1516.980	1504.870	1511.510	7205	0	0
2019.10.10	00:00:00	1511.610	1513.910	1505.440	1508.830	17208	0	140
2019.10.10	04:00:00	1508.830	1510.330	1503.760	1508.850	14865	0	140
2019.10.10	08:00:00	1508.790	1509.850	1505.340	1508.330	18918	0	150
2019.10.10	12:00:00	1508.280	1511.220	1491.620	1494.300	36247	0	140
2019.10.10	16:00:00	1494.300	1499.680	1493.170	1493.970	21022	0	160
2019.10.10	20:00:00	1494.070	1495.372	1490.990	1493.980	4427	0	0
2019.10.11	00:00:00	1494.030	1497.120	1490.760	1495.320	10500	0	140
2019.10.11	04:00:00	1495.320	1502.960	1493.750	1502.450	13865	0	150
2019.10.11	08:00:00	1502.450	1503.130	1479.450	1482.750	26530	0	140
2019.10.11	12:00:00	1482.650	1487.900	1473.930	1481.490	37242	0	140
2019.10.11	16:00:00	1481.480	1486.890	1479.250	1485.750	25996	0	140
2019.10.11	20:00:00	1485.750	1488.191	1485.250	1488.167	1518	0	0
2019.10.13	00:00:00	1486.869	1487.279	1482.864	1484.635	3643	0	0
2019.10.13	20:00:00	1486.430	1487.130	1482.770	1484.550	2777	0	150
2019.10.14	00:00:00	1484.550	1488.150	1483.710	1486.270	13266	0	160
2019.10.14	04:00:00	1486.270	1490.200	1485.580	1489.920	10754	0	150
2019.10.14	08:00:00	1489.920	1497.060	1488.750	1494.150	14305	0	140
2019.10.14	12:00:00	1494.070	1494.380	1488.580	1492.320	23464	0	140
2019.10.14	16:00:00	1492.310	1493.610	1490.480	1491.930	9594	0	140
2019.10.14	20:00:00	1491.930	1493.143	1490.740	1491.160	2721	0	0
2019.10.15	00:00:00	1491.160	1495.370	1491.160	1494.440	9286	0	150
2019.10.15	04:00:00	1494.440	1494.650	1488.740	1492.650	13015	0	150
2019.10.15	08:00:00	1492.650	1498.530	1491.490	1493.470	17332	0	140
2019.10.15	12:00:00	1493.470	1494.220	1477.130	1481.230	29953	0	140
2019.10.15	16:00:00	1481.250	1481.870	1478.930	1481.090	13044	0	160
2019.10.15	20:00:00	1481.190	1481.890	1480.410	1481.890	2635	0	0
2019.10.16	00:00:00	1481.890	1484.910	1480.820	1483.290	11310	0	150
2019.10.16	04:00:00	1483.290	1485.700	1478.470	1483.360	16368	0	150
2019.10.16	08:00:00	1483.360	1485.750	1479.300	1481.880	17052	0	140
2019.10.16	12:00:00	1481.840	1491.510	1476.960	1488.050	31237	0	140
2019.10.16	16:00:00	1487.990	1490.930	1485.770	1489.520	13383	0	160
2019.10.16	20:00:00	1489.380	1490.960	1489.380	1490.010	3028	0	0
2019.10.17	00:00:00	1490.000	1493.030	1487.460	1488.390	8115	0	140
2019.10.17	04:00:00	1488.390	1491.810	1487.130	1487.650	9768	0	180
2019.10.17	08:00:00	1487.650	1491.100	1483.370	1488.310	18728	0	140
2019.10.17	12:00:00	1488.310	1496.370	1487.790	1496.370	26754	0	140
2019.10.17	16:00:00	1496.370	1497.310	1491.030	1491.720	15388	0	150
2019.10.17	20:00:00	1491.810	1494.170	1491.570	1492.800	2436	0	0
2019.10.18	00:00:00	1492.790	1493.000	1490.660	1492.290	8798	0	170
2019.10.18	04:00:00	1492.270	1492.950	1487.390	1487.990	12594	0	160
2019.10.18	08:00:00	1487.990	1489.820	1484.810	1488.960	13099	0	140
2019.10.18	12:00:00	1489.050	1493.410	1488.700	1491.050	23161	0	140
2019.10.18	16:00:00	1491.050	1492.470	1489.490	1490.630	12330	0	190
2019.10.18	20:00:00	1490.590	1490.760	1489.660	1490.452	817	0	0
2019.10.20	00:00:00	1492.037	1492.181	1490.538	1491.587	2765	0	0
2019.10.20	20:00:00	1491.650	1492.030	1490.450	1491.510	1816	0	190
2019.10.21	00:00:00	1491.510	1491.970	1489.050	1490.340	8702	0	140
2019.10.21	04:00:00	1490.340	1493.820	1488.030	1488.450	13468	0	140
2019.10.21	08:00:00	1488.450	1492.440	1487.310	1489.980	11489	0	140
2019.10.21	12:00:00	1489.950	1495.170	1483.290	1484.910	26271	0	140
2019.10.21	16:00:00	1484.920	1486.480	1481.420	1483.570	11164	0	150
2019.10.21	20:00:00	1483.660	1485.105	1483.250	1484.050	2578	0	0
2019.10.22	00:00:00	1484.050	1484.570	1480.780	1484.230	10975	0	160
2019.10.22	04:00:00	1484.230	1488.930	1484.060	1487.180	9377	0	140
2019.10.22	08:00:00	1487.240	1488.910	1485.720	1487.290	12244	0	150
2019.10.22	12:00:00	1487.340	1488.850	1483.030	1484.130	21540	0	150
2019.10.22	16:00:00	1484.120	1488.630	1482.680	1487.420	13259	0	140
2019.10.22	20:00:00	1487.550	1489.290	1487.210	1488.790	2528	0	0
2019.10.23	00:00:00	1488.830	1490.570	1487.620	1489.150	9586	0	160
2019.10.23	04:00:00	1489.150	1493.810	1488.090	1492.710	10108	0	140
2019.10.23	08:00:00	1492.710	1494.990	1490.020	1492.040	12873	0	140
2019.10.23	12:00:00	1492.230	1496.230	1491.230	1493.370	19092	0	140
2019.10.23	16:00:00	1493.370	1494.250	1491.100	1491.750	11343	0	150
2019.10.23	20:00:00	1491.810	1492.520	1491.070	1492.020	2486	0	0
2019.10.24	00:00:00	1492.020	1493.550	1490.900	1492.290	5025	0	170
2019.10.24	04:00:00	1492.290	1493.490	1487.930	1489.770	12421	0	150
2019.10.24	08:00:00	1489.830	1491.910	1488.190	1490.820	13183	0	160
2019.10.24	12:00:00	1490.810	1503.080	1490.690	1499.750	24822	0	140
2019.10.24	16:00:00	1499.750	1503.960	1499.510	1501.990	10147	0	150
2019.10.24	20:00:00	1501.960	1503.955	1501.960	1502.650	2830	0	0
2019.10.25	00:00:00	1502.700	1502.810	1500.720	1502.580	7957	0	140
2019.10.25	04:00:00	1502.600	1506.910	1502.280	1506.810	10559	0	150
2019.10.25	08:00:00	1506.810	1509.860	1503.810	1508.990	13468	0	140
2019.10.25	12:00:00	1509.070	1517.930	1503.520	1503.860	25913	0	140
2019.10.25	16:00:00	1503.860	1506.170	1500.550	1505.540	15907	0	150
2019.10.25	20:00:00	1505.530	1505.730	1504.100	1504.427	1070	0	0
2019.10.27	00:00:00	1502.760	1504.149	1502.261	1503.996	2235	0	0
2019.10.27	20:00:00	1503.290	1504.930	1502.950	1504.720	2135	0	200
2019.10.28	00:00:00	1504.690	1506.140	1503.450	1503.650	7840	0	180
2019.10.28	04:00:00	1503.650	1508.170	1503.200	1506.460	12430	0	140
2019.10.28	08:00:00	1506.460	1507.140	1497.750	1497.900	14884	0	140
2019.10.28	12:00:00	1497.960	1499.560	1489.930	1492.630	29925	0	140
2019.10.28	16:00:00	1492.640	1493.870	1490.180	1492.875	9855	0	0
2019.10.28	20:00:00	1492.893	1493.846	1490.080	1491.860	5375	0	0
2019.10.29	00:00:00	1491.850	1492.960	1490.490	1491.690	6328	0	180
2019.10.29	04:00:00	1491.720	1494.710	1490.810	1493.860	10387	0	180
2019.10.29	08:00:00	1493.850	1494.490	1484.310	1489.430	19545	0	140
2019.10.29	12:00:00	1489.430	1492.430	1483.330	1488.760	25339	0	140
2019.10.29	16:00:00	1488.760	1490.220	1487.480	1488.331	7856	0	0
2019.10.29	20:00:00	1488.352	1489.100	1486.900	1489.070	4295	0	0
2019.10.30	00:00:00	1489.030	1489.410	1487.850	1489.130	6673	0	180
2019.10.30	04:00:00	1489.130	1490.520	1487.140	1490.320	11596	0	150
2019.10.30	08:00:00	1490.340	1494.800	1489.340	1492.390	13633	0	140
2019.10.30	12:00:00	1492.390	1495.650	1489.670	1494.020	19080	0	140
2019.10.30	16:00:00	1494.070	1496.520	1481.080	1496.245	20760	0	0
2019.10.30	20:00:00	1496.288	1496.548	1493.890	1494.570	4546	0	0
2019.10.31	00:00:00	1494.570	1499.470	1494.560	1497.050	8180	0	150
2019.10.31	04:00:00	1497.050	1500.990	1496.850	1500.750	8781	0	140
2019.10.31	08:00:00	1500.750	1509.690	1500.310	1508.270	17562	0	140
2019.10.31	12:00:00	1508.270	1514.190	1505.770	1511.850	23251	0	140
2019.10.31	16:00:00	1511.850	1513.110	1509.400	1511.304	10175	0	0
2019.10.31	20:00:00	1511.344	1512.850	1511.191	1512.700	3771	0	0
2019.11.01	00:00:00	1512.690	1513.610	1509.790	1510.590	7025	0	160
2019.11.01	04:00:00	1510.590	1514.690	1509.110	1512.690	9612	0	150
2019.11.01	08:00:00	1512.690	1513.930	1503.220	1507.870	15640	0	160
2019.11.01	12:00:00	1508.040	1516.090	1506.950	1510.700	26898	0	140
2019.11.01	16:00:00	1510.700	1514.050	1507.000	1513.029	11601	0	0
2019.11.01	20:00:00	1513.027	1514.286	1512.207	1514.173	1553	0	0
2019.11.03	00:00:00	1512.887	1513.195	1512.276	1512.901	1262	0	0
2019.11.03	20:00:00	1512.690	1513.290	1511.370	1511.590	1852	0	160
2019.11.04	00:00:00	1511.590	1513.750	1510.970	1511.710	5278	0	140
2019.11.04	04:00:00	1511.710	1513.990	1508.520	1510.170	8961	0	140
2019.11.04	08:00:00	1510.170	1513.180	1508.840	1512.330	9432	0	140
2019.11.04	12:00:00	1512.330	1514.770	1504.340	1507.230	25475	0	140
2019.11.04	16:00:00	1507.210	1509.750	1506.450	1508.540	8977	0	160
2019.11.04	20:00:00	1508.560	1510.690	1506.000	1507.130	5473	0	0
2019.11.05	00:00:00	1507.140	1507.760	1504.690	1505.600	6588	0	160
2019.11.05	04:00:00	1505.640	1507.610	1502.340	1504.300	11651	0	140
2019.11.05	08:00:00	1504.300	1505.460	1498.630	1499.710	15960	0	140
2019.11.05	12:00:00	1499.700	1501.120	1480.650	1481.450	34166	0	140
2019.11.05	16:00:00	1481.460	1485.190	1479.310	1484.680	14697	0	140
2019.11.05	20:00:00	1484.650	1486.030	1483.401	1485.930	5333	0	0
2019.11.06	00:00:00	1485.930	1487.280	1485.330	1485.720	6977	0	160
2019.11.06	04:00:00	1485.720	1486.830	1483.750	1486.600	10949	0	140
2019.11.06	08:00:00	1486.520	1488.740	1482.910	1485.340	17374	0	140
2019.11.06	12:00:00	1485.350	1494.130	1484.990	1492.710	20344	0	140
2019.11.06	16:00:00	1492.630	1493.350	1489.420	1491.100	11314	0	140
2019.11.06	20:00:00	1491.110	1491.332	1489.630	1490.480	3953	0	0
2019.11.07	00:00:00	1490.480	1491.930	1489.780	1491.140	7281	0	180
2019.11.07	04:00:00	1491.140	1492.210	1484.620	1487.160	13006	0	160
2019.11.07	08:00:00	1487.140	1487.210	1480.990	1484.510	23714	0	140
2019.11.07	12:00:00	1484.560	1488.090	1461.370	1461.390	31639	0	140
2019.11.07	16:00:00	1461.390	1471.060	1460.460	1467.810	22275	0	140
2019.11.07	20:00:00	1467.910	1469.470	1465.620	1468.950	6773	0	0
2019.11.08	00:00:00	1468.950	1469.410	1465.980	1469.050	8929	0	150
2019.11.08	04:00:00	1469.050	1472.870	1468.040	1470.470	13041	0	140
2019.11.08	08:00:00	1470.420	1470.500	1456.120	1458.210	19396	0	150
2019.11.08	12:00:00	1458.200	1468.210	1457.380	1464.720	26490	0	150
2019.11.08	16:00:00	1464.750	1464.750	1458.430	1458.450	10623	0	160
2019.11.08	20:00:00	1458.500	1459.417	1457.670	1458.992	3086	0	0
2019.11.10	00:00:00	1460.356	1461.087	1460.029	1461.015	1448	0	0
2019.11.10	20:00:00	1460.220	1461.700	1459.080	1461.590	2262	0	180
2019.11.11	00:00:00	1461.630	1463.710	1461.310	1462.400	6276	0	140
2019.11.11	04:00:00	1462.400	1465.540	1461.790	1464.720	11834	0	150
2019.11.11	08:00:00	1464.710	1466.360	1462.270	1462.470	10714	0	160
2019.11.11	12:00:00	1462.450	1463.190	1448.150	1454.730	24276	0	140
2019.11.11	16:00:00	1454.730	1457.750	1454.390	1454.860	6323	0	170
2019.11.11	20:00:00	1454.790	1456.890	1454.790	1455.330	3831	0	0
2019.11.12	00:00:00	1455.330	1456.910	1454.730	1456.010	5449	0	180
2019.11.12	04:00:00	1456.010	1456.310	1448.780	1452.810	17565	0	170
2019.11.12	08:00:00	1452.820	1456.210	1451.060	1454.090	16524	0	160
2019.11.12	12:00:00	1454.090	1455.470	1445.570	1453.510	28374	0	140
2019.11.12	16:00:00	1453.490	1460.320	1451.580	1458.610	17250	0	140
2019.11.12	20:00:00	1458.570	1459.510	1455.890	1458.820	5284	0	0
2019.11.13	00:00:00	1458.820	1460.840	1457.120	1460.100	7219	0	140
2019.11.13	04:00:00	1460.130	1463.050	1457.740	1461.100	13461	0	150
2019.11.13	08:00:00	1461.100	1466.690	1460.880	1464.710	19701	0	150
2019.11.13	12:00:00	1464.720	1466.000	1460.320	1462.170	25800	0	160
2019.11.13	16:00:00	1462.170	1467.000	1460.740	1464.280	14669	0	140
2019.11.13	20:00:00	1464.270	1464.660	1461.950	1464.350	4778	0	0
2019.11.14	00:00:00	1464.390	1465.130	1461.070	1464.730	7206	0	170
2019.11.14	04:00:00	1464.730	1470.440	1463.970	1469.610	12695	0	140
2019.11.14	08:00:00	1469.610	1470.470	1466.700	1468.120	18428	0	150
2019.11.14	12:00:00	1468.120	1474.150	1464.580	1473.320	27089	0	150
2019.11.14	16:00:00	1473.320	1474.550	1469.650	1470.650	11258	0	180
2019.11.14	20:00:00	1470.650	1471.371	1466.730	1466.960	4758	0	0
2019.11.15	00:00:00	1466.950	1468.810	1465.450	1466.470	6205	0	170
2019.11.15	04:00:00	1466.480	1466.900	1463.090	1466.360	10334	0	140
2019.11.15	08:00:00	1466.360	1467.590	1462.370	1464.730	13611	0	140
2019.11.15	12:00:00	1464.730	1469.140	1464.340	1465.970	22361	0	170
2019.11.15	16:00:00	1465.970	1468.290	1465.630	1466.730	7397	0	140
2019.11.15	20:00:00	1466.820	1467.860	1466.420	1467.768	1910	0	0
2019.11.17	00:00:00	1468.012	1469.588	1467.699	1469.050	1321	0	0
2019.11.17	20:00:00	1467.850	1469.580	1467.400	1467.460	1977	0	150
2019.11.18	00:00:00	1467.470	1467.850	1464.810	1466.210	5671	0	180
2019.11.18	04:00:00	1466.210	1466.370	1458.630	1459.930	13627	0	140
2019.11.18	08:00:00	1459.930	1460.400	1456.280	1456.960	10349	0	140
2019.11.18	12:00:00	1456.960	1473.890	1456.600	1470.930	24967	0	140
2019.11.18	16:00:00	1470.930	1473.230	1470.620	1471.670	8516	0	150
2019.11.18	20:00:00	1471.540	1475.230	1470.190	1472.820	4249	0	0
2019.11.19	00:00:00	1472.820	1473.530	1469.040	1470.290	7634	0	170
2019.11.19	04:00:00	1470.280	1473.160	1467.370	1467.960	13569	0	150
2019.11.19	08:00:00	1467.960	1468.730	1464.720	1467.740	13766	0	170
2019.11.19	12:00:00	1467.750	1473.970	1465.750	1471.260	23176	0	150
2019.11.19	16:00:00	1471.260	1475.120	1471.260	1472.400	9994	0	160
2019.11.19	20:00:00	1472.370	1475.150	1471.930	1472.880	4823	0	0
2019.11.20	00:00:00	1472.910	1475.190	1472.070	1473.710	7502	0	170
2019.11.20	04:00:00	1473.710	1478.750	1472.660	1477.780	11734	0	140
2019.11.20	08:00:00	1477.770	1478.280	1472.230	1473.390	13996	0	140
2019.11.20	12:00:00	1473.330	1474.190	1465.880	1468.110	22812	0	140
2019.11.20	16:00:00	1468.060	1475.410	1465.950	1472.860	20206	0	140
2019.11.20	20:00:00	1472.830	1475.290	1470.820	1474.890	5667	0	0
2019.11.21	00:00:00	1474.890	1475.590	1470.320	1470.930	13314	0	140
2019.11.21	04:00:00	1470.930	1474.400	1468.770	1473.260	15001	0	160
2019.11.21	08:00:00	1473.240	1473.240	1467.500	1470.380	12454	0	170
2019.11.21	12:00:00	1470.440	1471.390	1462.980	1469.290	28834	0	140
2019.11.21	16:00:00	1469.290	1469.340	1462.280	1464.920	11120	0	150
2019.11.21	20:00:00	1464.810	1465.570	1463.380	1464.530	4634	0	0
2019.11.22	00:00:00	1464.530	1465.220	1463.490	1464.990	5181	0	190
2019.11.22	04:00:00	1464.990	1468.610	1464.540	1466.910	13329	0	140
