<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.16	14:15:00	86826.79	86869.45	86766.02	86869.45	142	0	1260
2025.12.16	14:16:00	86866.27	86945.06	86865.14	86865.14	134	0	1260
2025.12.16	14:17:00	86862.62	86996.85	86816.57	86996.85	150	0	1260
2025.12.16	14:18:00	87001.6	87001.6	86787.79	86792.5	115	0	1260
2025.12.16	14:19:00	86793.08	86883.12	86793.08	86879.57	102	0	1260
2025.12.16	14:20:00	86881.01	87005.88	86861.25	87005.88	71	0	1260
2025.12.16	14:21:00	87006.75	87007.48	86919.39	86931.25	93	0	1260
2025.12.16	14:22:00	86927.54	87069.85	86889.75	87056.44	133	0	1260
2025.12.16	14:23:00	87054.09	87070.16	86998.21	87006.04	136	0	1260
2025.12.16	14:24:00	87001.47	87032.12	86864.28	86881.85	115	0	1260
2025.12.16	14:25:00	86885.6	86915.34	86793.2	86803.1	99	0	1260
2025.12.16	14:26:00	86794.21	86842.59	86757.51	86777.89	132	0	1260
2025.12.16	14:27:00	86780.13	86849.55	86780.13	86848.19	112	0	1260
2025.12.16	14:28:00	86850.02	86995.5	86850.02	86946.58	120	0	1260
2025.12.16	14:29:00	86945.66	86984.45	86892.19	86919.74	87	0	1260
2025.12.16	14:30:00	86918.19	87379.01	86887.83	87162.66	633	0	1260
2025.12.16	14:31:00	87161.36	87213.75	86925.82	87197.47	472	0	1260
2025.12.16	14:32:00	87205.6	87260.9	87017.45	87045.56	454	0	1260
2025.12.16	14:33:00	87046.3	87123.57	86893.97	87017.3	375	0	1260
2025.12.16	14:34:00	87021.38	87124.62	86995.99	87088.65	300	0	1260
2025.12.16	14:35:00	87091.13	87216.57	87056.33	87098.09	349	0	1260
2025.12.16	14:36:00	87100.54	87317.23	87025.25	87285.97	313	0	1260
2025.12.16	14:37:00	87281.79	87360.08	87151.3	87294.4	288	0	1260
2025.12.16	14:38:00	87296.91	87311.56	87202.99	87243.88	264	0	1260
2025.12.16	14:39:00	87243.26	87270.38	87073.3	87246.8	240	0	1260
2025.12.16	14:40:00	87242.53	87297.62	87099.08	87099.08	215	0	1260
2025.12.16	14:41:00	87099.36	87221.85	87028.39	87117.91	233	0	1260
2025.12.16	14:42:00	87114.22	87216.79	87081.9	87216.79	199	0	1260
2025.12.16	14:43:00	87219.36	87230.46	86990.39	87015.81	182	0	1260
2025.12.16	14:44:00	87015.72	87147.14	87002.57	87095.39	142	0	1260
2025.12.16	14:45:00	87098.16	87135.53	86815.73	86815.73	262	0	1260
2025.12.16	14:46:00	86813.39	86987.13	86788.4	86987.13	248	0	1260
2025.12.16	14:47:00	86993.94	87311.75	86973.1	87170.64	385	0	1260
2025.12.16	14:48:00	87174.72	87223.2	87121.81	87194.66	341	0	1260
2025.12.16	14:49:00	87197.45	87256.55	87166.59	87207.35	266	0	1260
2025.12.16	14:50:00	87200.33	87712.94	87193.61	87712.94	431	0	1260
2025.12.16	14:51:00	87708.03	87752.94	87415.12	87415.12	496	0	1260
2025.12.16	14:52:00	87417.75	87487.91	87309.42	87326.15	394	0	1260
