<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.08	20:00:00	9992.97	10056.83	9982.99	10013.92	1222	0	0
2020.09.08	21:00:00	10013.92	10043.86	9979.00	10027.89	569	0	100
2020.09.08	22:00:00	10028.89	10210.49	9861.06	10110.71	3142	0	99
2020.09.08	23:00:00	10109.71	10158.60	10077.78	10123.68	1011	0	101
2020.09.09	00:00:00	10123.68	10148.08	10080.77	10121.69	1176	0	0
2020.09.09	01:00:00	10121.68	10132.66	10073.92	10116.69	476	0	442
2020.09.09	02:00:00	10116.87	10119.68	9981.51	9996.96	1364	0	0
2020.09.09	03:00:00	9995.96	10026.90	9986.03	10026.89	1337	0	0
2020.09.09	04:00:00	10026.89	10105.72	10003.27	10070.79	2135	0	0
2020.09.09	05:00:00	10070.80	10127.92	10070.80	10090.75	1846	0	0
2020.09.09	06:00:00	10092.75	10115.70	10064.81	10093.74	1130	0	0
2020.09.09	07:00:00	10094.40	10196.55	10093.75	10185.54	8872	0	0
2020.09.09	08:00:00	10190.53	10195.52	10137.65	10157.60	3090	0	0
2020.09.09	09:00:00	10157.60	10200.51	10154.61	10195.52	4526	0	0
2020.09.09	10:00:00	10196.29	10206.49	10143.34	10170.58	301	0	102
2020.09.09	11:00:00	10170.58	10266.73	10170.58	10218.47	5202	0	0
2020.09.09	12:00:00	10218.47	10256.73	10168.57	10189.53	2609	0	0
2020.09.09	13:00:00	10191.96	10256.39	10172.61	10214.48	14266	0	0
2020.09.09	14:00:00	10214.48	10256.39	10187.80	10244.41	2764	0	0
2020.09.09	15:00:00	10244.41	10280.84	10244.41	10252.40	4600	0	0
2020.09.09	16:00:00	10252.40	10266.36	10208.49	10240.42	5015	0	0
2020.09.09	17:00:00	10240.42	10267.25	10216.47	10262.73	6241	0	0
2020.09.09	18:00:00	10263.73	10337.62	10254.73	10326.23	8562	0	0
2020.09.09	19:00:00	10327.23	10339.16	10276.34	10277.34	1296	0	0
2020.09.09	20:00:00	10279.34	10293.31	10257.38	10257.38	3812	0	0
2020.09.09	21:00:00	10257.38	10272.72	10232.42	10235.43	2992	0	0
2020.09.09	22:00:00	10234.43	10273.35	10222.46	10270.35	1983	0	0
2020.09.09	23:00:00	10269.36	10283.33	10169.57	10217.47	961	0	645
2020.09.10	00:00:00	10212.48	10325.66	10212.48	10272.35	24520	0	0
2020.09.10	01:00:00	10271.35	10413.04	10251.39	10383.11	627	0	104
2020.09.10	02:00:00	10382.11	10403.59	10357.63	10380.41	526	0	104
2020.09.10	03:00:00	10381.37	10381.37	10347.19	10369.13	1242	0	0
2020.09.10	04:00:00	10369.14	10413.58	10347.18	10381.11	1156	0	0
2020.09.10	05:00:00	10381.11	10392.10	10363.11	10376.12	4472	0	0
2020.09.10	06:00:00	10376.12	10386.03	10310.18	10330.22	12876	0	0
2020.09.10	07:00:00	10322.23	10342.31	10252.20	10274.35	4014	0	0
2020.09.10	08:00:00	10275.34	10299.59	10256.39	10273.35	8698	0	0
2020.09.10	09:00:00	10266.36	10283.33	10239.42	10276.34	3517	0	0
2020.09.10	10:00:00	10276.34	10319.25	10256.38	10274.29	2855	0	0
2020.09.10	11:00:00	10272.35	10312.26	10265.36	10298.30	8962	0	0
2020.09.10	12:00:00	10297.30	10371.13	10295.30	10367.14	760	0	11
2020.09.10	13:00:00	10367.14	10454.04	10357.14	10441.98	1640	0	0
2020.09.10	14:00:00	10443.55	10488.15	10364.15	10366.15	691	0	104
2020.09.10	15:00:00	10365.15	10430.56	10358.63	10413.07	1255	0	53
2020.09.10	16:00:00	10413.08	10440.47	10303.17	10327.66	2727	0	0
2020.09.10	17:00:00	10327.16	10372.12	10325.16	10342.15	1387	0	716
2020.09.10	18:00:00	10341.65	10370.12	10253.39	10276.71	1538	0	5
2020.09.10	19:00:00	10277.21	10295.20	10243.41	10266.36	1543	0	208
2020.09.10	20:00:00	10267.22	10325.17	10263.37	10291.31	1432	0	0
2020.09.10	21:00:00	10291.31	10346.64	10282.33	10334.66	830	0	12
2020.09.10	22:00:00	10334.21	10353.14	10316.67	10338.15	8022	0	0
2020.09.10	23:00:00	10338.65	10346.15	10303.68	10341.15	4317	0	0
2020.09.11	00:00:00	10341.15	10375.62	10341.15	10341.77	6411	0	0
2020.09.11	01:00:00	10341.96	10353.83	10289.70	10300.69	19399	0	0
2020.09.11	02:00:00	10300.44	10309.18	10245.75	10249.74	3219	0	0
2020.09.11	03:00:00	10248.74	10266.73	10204.50	10213.77	1725	0	3
2020.09.11	04:00:00	10211.78	10264.24	10203.29	10213.78	8040	0	0
2020.09.11	05:00:00	10213.62	10282.93	10209.07	10282.32	11602	0	0
2020.09.11	06:00:00	10284.21	10287.73	10249.72	10253.74	6020	0	0
2020.09.11	07:00:00	10254.74	10289.72	10237.10	10260.23	9348	0	0
2020.09.11	08:00:00	10260.23	10313.70	10251.74	10295.33	8298	0	0
2020.09.11	09:00:00	10295.41	10334.17	10286.20	10320.68	6926	0	0
2020.09.11	10:00:00	10320.68	10330.12	10275.34	10289.06	7185	0	0
2020.09.11	11:00:00	10299.70	10309.70	10249.74	10256.38	8409	0	0
2020.09.11	12:00:00	10256.38	10293.05	10249.74	10286.21	2915	0	0
2020.09.11	13:00:00	10285.70	10313.68	10247.74	10257.71	2517	0	0
2020.09.11	14:00:00	10257.71	10300.41	10248.40	10289.20	14116	0	0
2020.09.11	15:00:00	10289.70	10329.67	10289.20	10311.69	13944	0	0
2020.09.11	16:00:00	10314.18	10338.65	10296.30	10304.07	15021	0	0
2020.09.11	17:00:00	10305.68	10306.93	10267.36	10297.17	17236	0	0
2020.09.11	18:00:00	10305.69	10326.68	10286.70	10314.46	24703	0	0
2020.09.11	19:00:00	10314.42	10335.67	10290.31	10331.24	13190	0	0
2020.09.11	20:00:00	10331.24	10333.23	10304.28	10325.52	15356	0	0
2020.09.11	21:00:00	10325.23	10343.03	10319.44	10339.87	35403	0	0
2020.09.11	22:00:00	10340.00	10396.90	10335.95	10364.15	88769	0	0
2020.09.11	23:00:00	10364.12	10406.76	10345.01	10391.09	77495	0	0
2020.09.12	00:00:00	10390.77	10399.64	10325.92	10347.32	69077	0	0
2020.09.12	01:00:00	10346.66	10382.92	10342.43	10365.67	53181	0	0
2020.09.12	02:00:00	10365.76	10372.69	10323.59	10340.62	58286	0	0
2020.09.12	03:00:00	10340.49	10358.25	10318.56	10346.59	59710	0	0
2020.09.12	04:00:00	10346.78	10367.44	10333.76	10358.14	55464	0	0
2020.09.12	05:00:00	10358.17	10371.50	10347.89	10358.71	55332	0	0
2020.09.12	06:00:00	10358.67	10360.73	10321.00	10328.65	56000	0	0
2020.09.12	07:00:00	10329.19	10344.47	10290.11	10342.04	57230	0	0
2020.09.12	08:00:00	10341.77	10342.19	10313.51	10329.13	50434	0	0
2020.09.12	09:00:00	10329.22	10352.20	10321.28	10351.46	44144	0	0
2020.09.12	10:00:00	10351.45	10355.69	10324.97	10336.02	52996	0	0
2020.09.12	11:00:00	10335.61	10343.16	10311.24	10334.41	53253	0	0
2020.09.12	12:00:00	10332.23	10333.09	10301.91	10316.03	52676	0	0
2020.09.12	13:00:00	10315.85	10322.00	10266.17	10291.07	54122	0	0
2020.09.12	14:00:00	10290.32	10351.30	10270.98	10338.01	64987	0	0
2020.09.12	15:00:00	10338.26	10370.65	10330.84	10350.59	57615	0	0
2020.09.12	16:00:00	10350.98	10366.79	10337.86	10363.00	50096	0	0
2020.09.12	17:00:00	10362.93	10368.77	10342.50	10366.69	44928	0	0
2020.09.12	18:00:00	10366.55	10475.44	10365.99	10447.39	92731	0	0
2020.09.12	19:00:00	10444.82	10465.01	10420.83	10456.36	64103	0	0
2020.09.12	20:00:00	10456.66	10467.92	10423.27	10431.29	62096	0	0
2020.09.12	21:00:00	10431.38	10455.60	10408.48	10444.37	56138	0	0
2020.09.12	22:00:00	10444.41	10452.63	10397.72	10428.71	67948	0	0
2020.09.12	23:00:00	10428.98	10441.74	10397.97	10433.32	69971	0	0
2020.09.13	00:00:00	10433.62	10438.92	10403.39	10424.72	63063	0	0
2020.09.13	01:00:00	10424.95	10430.51	10386.99	10415.90	70813	0	0
2020.09.13	02:00:00	10415.91	10436.61	10411.57	10421.22	45310	0	0
2020.09.13	03:00:00	10421.37	10560.42	10418.48	10558.82	88515	0	0
2020.09.13	04:00:00	10559.24	10569.14	10520.02	10547.27	82355	0	0
2020.09.13	05:00:00	10544.23	10547.03	10516.34	10535.58	60768	0	0
2020.09.13	06:00:00	10547.20	10550.15	10521.14	10528.04	39078	0	0
2020.09.13	07:00:00	10527.02	10562.50	10522.91	10546.97	46928	0	0
2020.09.13	08:00:00	10547.02	10566.26	10525.78	10539.51	48074	0	0
2020.09.13	09:00:00	10540.83	10550.72	10466.20	10503.06	59120	0	0
2020.09.13	10:00:00	10503.15	10503.19	10430.36	10447.04	74419	0	0
2020.09.13	11:00:00	10447.10	10467.12	10301.55	10321.68	115888	0	0
2020.09.13	12:00:00	10322.55	10346.56	10280.89	10282.52	90086	0	0
2020.09.13	13:00:00	10283.18	10340.44	10259.55	10320.89	78250	0	0
2020.09.13	14:00:00	10321.33	10335.87	10293.56	10321.59	76294	0	0
2020.09.13	15:00:00	10321.72	10336.35	10266.16	10277.25	79812	0	0
2020.09.13	16:00:00	10277.24	10287.21	10216.75	10251.50	110261	0	0
2020.09.13	17:00:00	10252.62	10284.40	10207.07	10278.56	94841	0	0
2020.09.13	18:00:00	10277.08	10284.37	10240.37	10252.88	53726	0	0
2020.09.13	19:00:00	10253.05	10314.06	10242.21	10303.79	61010	0	0
2020.09.13	20:00:00	10303.77	10312.07	10280.52	10307.63	62536	0	0
2020.09.13	21:00:00	10307.86	10325.80	10283.40	10310.69	10019	0	0
2020.09.13	22:00:00	10310.69	10313.19	10285.25	10299.19	6073	0	0
2020.09.13	23:00:00	10297.19	10326.66	10292.69	10326.66	485	0	1190
2020.09.14	00:00:00	10324.67	10326.67	10240.75	10265.22	559	0	7
2020.09.14	01:00:00	10265.02	10318.68	10265.02	10318.68	540	0	11
2020.09.14	02:00:00	10321.67	10364.12	10320.67	10345.14	962	0	69
2020.09.14	03:00:00	10346.64	10356.14	10325.16	10339.65	1198	0	0
2020.09.14	04:00:00	10341.65	10346.15	10314.64	10337.62	1835	0	0
2020.09.14	05:00:00	10340.65	10350.64	10314.64	10331.66	694	0	772
2020.09.14	06:00:00	10331.66	10365.12	10331.66	10355.39	752	0	21
2020.09.14	07:00:00	10355.88	10399.09	10342.19	10394.60	695	0	25
2020.09.14	08:00:00	10393.60	10448.04	10351.18	10353.64	1233	0	38
2020.09.14	09:00:00	10354.64	10363.13	10327.23	10360.16	847	0	1217
2020.09.14	10:00:00	10360.16	10423.07	10358.16	10408.08	816	0	28
2020.09.14	11:00:00	10408.08	10473.31	10396.08	10470.91	1711	0	0
2020.09.14	12:00:00	10470.91	10513.82	10451.96	10497.49	1128	0	164
2020.09.14	13:00:00	10497.99	10660.49	10497.63	10641.54	46615	0	0
2020.09.14	14:00:00	10642.53	10686.44	10600.89	10630.56	1187	0	106
2020.09.14	15:00:00	10631.56	10711.38	10631.56	10703.41	942	0	107
2020.09.14	16:00:00	10703.40	10749.74	10657.50	10723.77	1359	0	190
2020.09.14	17:00:00	10723.77	10734.51	10667.48	10680.81	1034	0	1430
2020.09.14	18:00:00	10681.31	10693.05	10647.34	10670.48	1175	0	13
2020.09.14	19:00:00	10670.47	10687.30	10651.34	10663.83	479	0	432
2020.09.14	20:00:00	10663.84	10724.14	10657.83	10697.21	510	0	17
2020.09.14	21:00:00	10697.21	10728.61	10669.82	10714.78	658	0	11
2020.09.14	22:00:00	10714.77	10739.75	10632.56	10641.85	736	0	101
2020.09.14	23:00:00	10641.85	10676.81	10615.37	10667.57	1293	0	253
2020.09.15	00:00:00	10667.57	10697.69	10641.84	10671.82	1345	0	50
2020.09.15	01:00:00	10670.32	10717.27	10647.84	10709.78	1297	0	152
2020.09.15	02:00:00	10709.78	10826.03	10694.29	10752.30	1686	0	5
2020.09.15	03:00:00	10752.29	10770.47	10733.33	10749.99	507	0	548
2020.09.15	04:00:00	10749.99	10774.72	10705.40	10723.27	687	0	1197
2020.09.15	05:00:00	10723.36	10757.73	10703.40	10734.33	730	0	1085
2020.09.15	06:00:00	10734.33	10735.33	10701.41	10731.34	677	0	1235
2020.09.15	07:00:00	10730.34	10750.74	10708.78	10735.33	595	0	446
2020.09.15	08:00:00	10735.33	10754.73	10622.87	10641.53	827	0	106
2020.09.15	09:00:00	10640.54	10699.41	10622.58	10696.41	804	0	106
2020.09.15	10:00:00	10696.42	10855.63	10656.83	10846.09	1188	0	33
2020.09.15	11:00:00	10846.09	10871.11	10790.21	10831.12	1124	0	108
2020.09.15	12:00:00	10832.12	10923.07	10832.12	10902.09	2619	0	0
2020.09.15	13:00:00	10901.59	10910.95	10830.16	10830.16	1824	0	59
2020.09.15	14:00:00	10830.16	10873.62	10739.25	10757.28	1647	0	108
2020.09.15	15:00:00	10756.28	10807.17	10754.23	10779.23	1166	0	1
2020.09.15	16:00:00	10778.24	10829.13	10702.40	10774.24	853	0	13
2020.09.15	17:00:00	10774.22	10807.19	10744.75	10791.21	5172	0	0
2020.09.15	18:00:00	10791.21	10801.73	10742.26	10775.72	528	0	46
2020.09.15	19:00:00	10773.72	10776.22	10749.24	10773.52	446	0	40
2020.09.15	20:00:00	10772.57	10860.13	10759.81	10849.64	1519	0	41
2020.09.15	21:00:00	10849.14	10870.94	10828.84	10851.08	1919	0	0
2020.09.15	22:00:00	10852.07	10855.14	10755.29	10768.35	778	0	108
2020.09.15	23:00:00	10768.29	10784.20	10750.73	10774.52	1196	0	397
2020.09.16	00:00:00	10774.34	10780.90	10658.49	10711.38	1556	0	1
2020.09.16	01:00:00	10711.38	10741.32	10664.49	10727.35	905	0	837
2020.09.16	02:00:00	10727.35	10732.60	10689.43	10725.66	1140	0	1212
2020.09.16	03:00:00	10725.45	10774.21	10705.40	10769.26	1138	0	847
2020.09.16	04:00:00	10770.25	10807.64	10751.23	10778.24	939	0	552
2020.09.16	05:00:00	10778.24	10821.67	10761.28	10768.26	734	0	809
2020.09.16	06:00:00	10768.26	10845.09	10762.27	10834.11	426	0	6
2020.09.16	07:00:00	10834.11	10937.61	10822.14	10925.32	2531	0	0
2020.09.16	08:00:00	10925.27	10936.61	10870.03	10897.97	904	0	23
2020.09.16	09:00:00	10897.97	10898.97	10856.06	10870.03	408	0	109
2020.09.16	10:00:00	10870.03	10924.91	10828.76	10844.09	731	0	18
2020.09.16	11:00:00	10844.09	10907.95	10843.10	10904.96	541	0	109
2020.09.16	12:00:00	10904.96	10949.54	10857.13	10927.90	1020	0	5
2020.09.16	13:00:00	10927.91	10953.85	10896.59	10918.93	665	0	97
2020.09.16	14:00:00	10918.93	10929.56	10864.05	10882.00	793	0	9
2020.09.16	15:00:00	10882.01	11011.31	10882.01	11000.99	1558	0	36
2020.09.16	16:00:00	11001.99	11088.41	10982.76	11069.57	1730	0	27
2020.09.16	17:00:00	11069.05	11075.58	11006.69	11037.66	792	0	110
2020.09.16	18:00:00	11037.66	11078.57	10973.78	11011.72	1443	0	28
2020.09.16	19:00:00	11012.72	11022.70	10969.81	10971.21	580	0	12
2020.09.16	20:00:00	10971.81	11045.64	10969.81	10993.76	562	0	20
2020.09.16	21:00:00	10993.76	11021.70	10975.79	11010.72	272	0	26
2020.09.16	22:00:00	11010.72	11039.66	10989.76	11024.69	550	0	62
2020.09.16	23:00:00	11024.69	11031.68	10944.01	10946.87	506	0	5
2020.09.17	00:00:00	10946.86	11044.65	10922.92	10999.73	1066	0	20
2020.09.17	01:00:00	10999.73	11026.69	10957.82	10957.84	556	0	50
2020.09.17	02:00:00	10957.84	10957.84	10905.42	10924.91	1007	0	12
2020.09.17	03:00:00	10924.91	10934.90	10870.04	10870.04	1240	0	109
2020.09.17	04:00:00	10870.03	10903.94	10847.08	10901.96	942	0	109
2020.09.17	05:00:00	10899.97	10925.06	10886.99	10909.94	882	0	303
2020.09.17	06:00:00	10907.95	10919.92	10850.07	10862.05	865	0	215
2020.09.17	07:00:00	10862.05	10888.10	10843.65	10876.02	822	0	50
2020.09.17	08:00:00	10876.02	10899.97	10856.06	10861.05	697	0	483
2020.09.17	09:00:00	10861.05	10887.10	10855.06	10875.02	1725	0	0
2020.09.17	10:00:00	10875.02	10878.02	10786.22	10826.13	723	0	108
2020.09.17	11:00:00	10826.13	10884.01	10798.19	10883.01	931	0	108
2020.09.17	12:00:00	10883.00	10885.00	10803.18	10803.18	586	0	109
2020.09.17	13:00:00	10803.18	10820.03	10748.29	10812.16	1660	0	0
2020.09.17	14:00:00	10811.16	10858.09	10781.21	10830.30	1260	0	59
2020.09.17	15:00:00	10830.12	10870.04	10828.66	10838.10	997	0	2
2020.09.17	16:00:00	10838.10	10853.07	10802.18	10835.11	683	0	4
2020.09.17	17:00:00	10834.16	10863.05	10831.12	10855.07	891	0	1
2020.09.17	18:00:00	10855.13	10917.93	10855.13	10904.96	535	0	74
2020.09.17	19:00:00	10905.95	10924.91	10885.98	10916.93	338	0	150
2020.09.17	20:00:00	10916.93	10932.89	10909.57	10928.90	440	0	245
2020.09.17	21:00:00	10928.90	10964.02	10920.07	10953.85	1947	0	0
2020.09.17	22:00:00	10953.85	10956.53	10903.08	10916.93	544	0	332
2020.09.17	23:00:00	10916.93	10934.06	10915.91	10933.89	383	0	488
2020.09.18	00:00:00	10933.89	10951.53	10885.99	10895.10	556	0	99
2020.09.18	01:00:00	10895.29	10915.85	10884.10	10908.67	1704	0	0
2020.09.18	02:00:00	10908.67	10936.61	10905.95	10932.95	12085	0	0
2020.09.18	03:00:00	10930.85	10944.17	10921.92	10921.92	22595	0	0
2020.09.18	04:00:00	10921.92	10932.38	10879.61	10907.93	3728	0	0
2020.09.18	05:00:00	10907.93	10932.08	10898.97	10932.08	7859	0	0
2020.09.18	06:00:00	10933.90	10980.68	10901.96	10976.45	4191	0	0
2020.09.18	07:00:00	10976.45	10976.45	10944.87	10955.85	2602	0	0
2020.09.18	08:00:00	10955.84	10970.63	10934.89	10965.96	1802	0	0
2020.09.18	09:00:00	10967.82	11038.67	10951.04	11015.38	9542	0	0
2020.09.18	10:00:00	11015.38	11017.00	10980.78	10983.04	602	0	0
2020.09.18	11:00:00	10983.04	11008.46	10976.80	10983.49	1075	0	0
2020.09.18	12:00:00	10983.85	11000.76	10958.83	10992.77	438	0	1
2020.09.18	13:00:00	10992.77	11008.24	10917.93	10924.86	437	0	2
2020.09.18	14:00:00	10924.86	10956.39	10910.94	10953.87	1271	0	0
2020.09.18	15:00:00	10950.37	10950.37	10877.02	10902.47	4156	0	0
2020.09.18	16:00:00	10902.47	10904.98	10831.65	10881.01	1024	0	0
2020.09.18	17:00:00	10881.01	10892.99	10810.99	10830.12	4874	0	0
2020.09.18	18:00:00	10830.12	10883.04	10814.15	10865.08	2181	0	0
2020.09.18	19:00:00	10861.08	10886.62	10837.15	10871.04	3955	0	0
2020.09.18	20:00:00	10871.04	10904.48	10852.07	10898.00	7173	0	0
2020.09.18	21:00:00	10889.22	10942.91	10874.55	10942.91	42527	0	0
2020.09.18	22:00:00	10943.06	10948.94	10913.41	10929.24	52272	0	0
2020.09.18	23:00:00	10929.26	10937.78	10884.93	10933.87	59406	0	0
2020.09.19	00:00:00	10933.93	10981.97	10930.49	10976.34	63832	0	0
2020.09.19	01:00:00	10976.39	10979.55	10933.65	10950.29	62931	0	0
2020.09.19	02:00:00	10950.31	10974.04	10943.37	10963.87	53965	0	0
2020.09.19	03:00:00	10963.91	10980.03	10937.46	10978.74	56382	0	0
2020.09.19	04:00:00	10978.94	10979.94	10947.60	10960.71	58335	0	0
2020.09.19	05:00:00	10960.65	10967.48	10922.23	10931.70	55757	0	0
2020.09.19	06:00:00	10932.55	10957.06	10927.84	10948.46	49086	0	0
2020.09.19	07:00:00	10948.47	10952.91	10896.98	10907.29	59997	0	0
2020.09.19	08:00:00	10907.56	10931.17	10888.67	10927.98	48837	0	0
2020.09.19	09:00:00	10927.44	10963.77	10924.52	10948.68	39684	0	0
2020.09.19	10:00:00	10948.46	10986.54	10935.29	10986.54	50333	0	0
2020.09.19	11:00:00	10986.73	11149.20	10971.21	11145.82	91857	0	0
2020.09.19	12:00:00	11145.06	11177.02	11053.40	11100.38	88979	0	0
2020.09.19	13:00:00	11100.38	11127.38	11077.68	11106.36	57807	0	0
2020.09.19	14:00:00	11106.47	11106.61	11050.26	11080.54	52257	0	0
2020.09.19	15:00:00	11080.93	11106.77	11048.63	11090.05	55778	0	0
2020.09.19	16:00:00	11090.32	11118.95	11056.14	11061.13	46976	0	0
2020.09.19	17:00:00	11061.15	11101.29	11059.11	11065.95	45167	0	0
2020.09.19	18:00:00	11066.02	11070.24	11006.73	11047.96	54754	0	0
2020.09.19	19:00:00	11047.99	11074.52	11029.89	11057.86	35888	0	0
2020.09.19	20:00:00	11057.72	11092.46	11042.59	11089.14	40930	0	0
2020.09.19	21:00:00	11089.21	11091.00	11024.24	11049.25	38988	0	0
2020.09.19	22:00:00	11049.12	11066.65	11026.37	11064.18	44799	0	0
2020.09.19	23:00:00	11064.30	11083.11	11023.22	11076.55	50812	0	0
2020.09.20	00:00:00	11076.55	11077.28	11040.48	11052.90	53621	0	0
2020.09.20	01:00:00	11053.00	11054.09	10880.55	10933.41	114510	0	0
2020.09.20	02:00:00	10933.05	10959.84	10902.73	10916.26	73207	0	0
2020.09.20	03:00:00	10916.69	10950.63	10889.79	10943.71	63718	0	0
2020.09.20	04:00:00	10943.85	10975.54	10929.50	10960.92	47405	0	0
2020.09.20	05:00:00	10957.94	10960.39	10939.71	10953.62	34620	0	0
2020.09.20	06:00:00	10953.62	10967.34	10940.75	10965.87	43206	0	0
2020.09.20	07:00:00	10963.93	10989.67	10946.36	10960.23	53414	0	0
2020.09.20	08:00:00	10960.37	10973.60	10945.74	10953.38	47609	0	0
2020.09.20	09:00:00	10953.45	10965.44	10924.17	10958.13	49932	0	0
2020.09.20	10:00:00	10957.48	10982.71	10938.01	10981.83	44545	0	0
2020.09.20	11:00:00	10981.73	10983.74	10946.01	10950.76	49122	0	0
2020.09.20	12:00:00	10950.80	10955.94	10825.77	10847.33	94034	0	0
2020.09.20	13:00:00	10847.24	10863.11	10780.95	10861.84	83419	0	0
2020.09.20	14:00:00	10861.08	10862.00	10829.34	10834.38	48917	0	0
2020.09.20	15:00:00	10834.58	10869.97	10820.07	10832.57	53790	0	0
2020.09.20	16:00:00	10833.00	10856.87	10758.68	10852.24	96662	0	0
2020.09.20	17:00:00	10852.60	10897.26	10849.54	10896.24	62673	0	0
2020.09.20	18:00:00	10896.30	10905.62	10864.33	10891.44	52676	0	0
2020.09.20	19:00:00	10891.74	10897.86	10855.36	10873.25	52567	0	0
2020.09.20	20:00:00	10872.96	10878.79	10839.43	10853.72	59671	0	0
2020.09.20	21:00:00	10859.76	10896.04	10824.13	10874.02	3502	0	0
2020.09.20	22:00:00	10874.02	10882.85	10840.10	10866.04	1969	0	0
2020.09.20	23:00:00	10866.04	10922.11	10866.04	10909.94	2106	0	0
2020.09.21	00:00:00	10910.62	10950.58	10892.98	10943.93	3797	0	0
2020.09.21	01:00:00	10944.58	10956.65	10932.64	10932.89	2197	0	2
2020.09.21	02:00:00	10932.87	10949.24	10927.54	10928.26	1598	0	1
2020.09.21	03:00:00	10928.25	10946.46	10916.07	10946.46	1440	0	0
2020.09.21	04:00:00	10946.54	10964.71	10940.17	10942.48	1427	0	6
2020.09.21	05:00:00	10942.52	10946.73	10922.53	10946.62	1395	0	101
2020.09.21	06:00:00	10946.62	10957.96	10929.09	10935.06	1811	0	101
2020.09.21	07:00:00	10935.11	10939.05	10889.99	10894.98	2769	0	0
2020.09.21	08:00:00	10894.98	10901.70	10846.21	10854.70	478	0	8
2020.09.21	09:00:00	10854.70	10862.19	10686.30	10691.30	1718	0	0
2020.09.21	10:00:00	10691.30	10724.27	10639.35	10657.91	969	0	107
2020.09.21	11:00:00	10657.91	10676.46	10585.44	10627.57	870	0	37
2020.09.21	12:00:00	10627.57	10628.57	10508.83	10565.71	3810	0	0
2020.09.21	13:00:00	10565.70	10626.23	10552.73	10597.33	996	0	13
2020.09.21	14:00:00	10594.64	10598.63	10297.30	10408.05	2701	0	10
2020.09.21	15:00:00	10409.05	10444.97	10351.18	10418.03	1429	0	104
2020.09.21	16:00:00	10418.03	10429.01	10351.18	10383.81	667	0	8
2020.09.21	17:00:00	10383.81	10430.01	10375.83	10402.96	769	0	6
2020.09.21	18:00:00	10401.71	10438.98	10385.72	10438.98	900	0	1
2020.09.21	19:00:00	10438.98	10497.86	10436.98	10494.86	4183	0	0
2020.09.21	20:00:00	10495.86	10531.62	10473.90	10473.90	8290	0	0
2020.09.21	21:00:00	10474.90	10531.12	10463.92	10502.18	4017	0	0
2020.09.21	22:00:00	10502.18	10532.08	10471.91	10477.89	1843	0	0
2020.09.21	23:00:00	10477.90	10500.85	10410.05	10412.05	783	0	104
2020.09.22	00:00:00	10412.04	10484.89	10362.53	10457.94	722	0	40
2020.09.22	01:00:00	10458.94	10464.93	10410.76	10433.00	381	0	104
2020.09.22	02:00:00	10433.00	10456.95	10421.01	10456.95	1922	0	0
2020.09.22	03:00:00	10457.41	10479.77	10441.98	10444.97	776	0	0
2020.09.22	04:00:00	10447.96	10483.89	10447.96	10460.94	356	0	253
2020.09.22	05:00:00	10460.94	10469.92	10444.97	10457.94	371	0	104
2020.09.22	06:00:00	10457.94	10494.86	10410.76	10422.02	426	0	17
2020.09.22	07:00:00	10422.02	10438.98	10365.14	10371.13	647	0	65
2020.09.22	08:00:00	10371.13	10473.90	10371.13	10459.94	722	0	70
2020.09.22	09:00:00	10459.94	10468.92	10442.98	10453.96	804	0	105
2020.09.22	10:00:00	10452.95	10476.90	10427.01	10461.93	649	0	59
2020.09.22	11:00:00	10460.94	10498.85	10448.96	10450.96	438	0	105
2020.09.22	12:00:00	10450.96	10497.85	10427.01	10486.88	787	0	10
2020.09.22	13:00:00	10486.88	10517.81	10467.91	10474.91	2695	0	0
2020.09.22	14:00:00	10474.90	10500.85	10445.98	10445.98	485	0	105
2020.09.22	15:00:00	10445.98	10471.91	10429.00	10449.96	1163	0	0
2020.09.22	16:00:00	10450.96	10494.97	10450.96	10453.95	380	0	105
2020.09.22	17:00:00	10452.95	10485.88	10448.96	10485.88	640	0	202
2020.09.22	18:00:00	10486.88	10507.69	10485.94	10495.86	19532	0	0
2020.09.22	19:00:00	10496.86	10496.86	10471.90	10489.87	174	0	213
2020.09.22	20:00:00	10489.87	10520.58	10482.89	10515.81	3108	0	0
2020.09.22	21:00:00	10513.82	10572.69	10451.96	10549.93	11160	0	0
2020.09.22	22:00:00	10550.10	10552.70	10496.85	10505.84	4690	0	0
2020.09.22	23:00:00	10505.84	10534.92	10499.85	10525.79	4232	0	0
2020.09.23	00:00:00	10531.62	10538.96	10511.82	10519.81	3114	0	0
2020.09.23	01:00:00	10519.81	10529.23	10511.15	10514.82	31623	0	0
2020.09.23	02:00:00	10512.82	10528.35	10510.60	10518.23	13185	0	0
2020.09.23	03:00:00	10518.36	10519.62	10477.90	10477.90	2437	0	0
2020.09.23	04:00:00	10477.90	10487.88	10453.95	10461.93	1831	0	0
2020.09.23	05:00:00	10461.93	10494.02	10457.93	10472.62	14063	0	0
2020.09.23	06:00:00	10472.62	10472.62	10403.06	10434.01	390	0	13
2020.09.23	07:00:00	10434.01	10441.01	10384.10	10431.01	360	0	37
2020.09.23	08:00:00	10431.01	10464.96	10404.06	10446.97	295	0	37
2020.09.23	09:00:00	10446.97	10493.87	10442.98	10488.91	3493	0	0
