<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.04	1.18687	1.18997	1.18328	1.18376	47914	0	1
2021.08.05	1.18376	1.18572	1.18282	1.18332	47099	0	1
2021.08.06	1.18332	1.18334	1.17544	1.17610	46202	0	1
2021.08.08	1.17571	1.17638	1.17423	1.17475	5976	0	1
2021.08.09	1.17474	1.17690	1.17340	1.17362	44651	0	1
2021.08.10	1.17360	1.17429	1.17098	1.17196	41473	0	1
2021.08.11	1.17197	1.17540	1.17061	1.17417	45724	0	1
2021.08.12	1.17418	1.17482	1.17237	1.17359	36814	0	1
2021.08.13	1.17359	1.18048	1.17302	1.17952	33929	0	1
2021.08.15	1.17955	1.18007	1.17913	1.17941	1975	0	1
2021.08.16	1.17941	1.18007	1.17675	1.17777	37443	0	1
2021.08.17	1.17778	1.17845	1.17019	1.17093	50736	0	1
2021.08.18	1.17093	1.17425	1.16937	1.17030	49018	0	1
2021.08.19	1.17030	1.17041	1.16657	1.16764	58628	0	1
2021.08.20	1.16764	1.17045	1.16640	1.16999	41565	0	1
2021.08.22	1.16952	1.17004	1.16897	1.16966	2208	0	1
2021.08.23	1.16968	1.17503	1.16952	1.17442	41531	0	1
2021.08.24	1.17439	1.17650	1.17273	1.17528	40368	0	1
2021.08.25	1.17528	1.17743	1.17260	1.17718	44851	0	1
2021.08.26	1.17714	1.17790	1.17459	1.17535	49570	0	1
2021.08.27	1.17535	1.18026	1.17349	1.17960	53359	0	1
2021.08.29	1.17942	1.18001	1.17892	1.17978	1526	0	1
2021.08.30	1.17978	1.18099	1.17829	1.17965	35938	0	1
2021.08.31	1.17965	1.18450	1.17953	1.18099	56936	0	1
2021.09.01	1.18099	1.18572	1.17936	1.18409	49967	0	1
2021.09.02	1.18409	1.18759	1.18344	1.18736	41617	0	1
2021.09.03	1.18736	1.19091	1.18657	1.18784	52218	0	1
2021.09.05	1.18794	1.18862	1.18760	1.18852	1521	0	1
2021.09.06	1.18854	1.18857	1.18557	1.18732	29788	0	1
2021.09.07	1.18732	1.18852	1.18356	1.18430	54956	0	1
2021.09.08	1.18430	1.18512	1.18022	1.18187	64632	0	1
2021.09.09	1.18187	1.18413	1.18053	1.18231	68719	0	1
2021.09.10	1.18232	1.18510	1.18091	1.18105	51074	0	1
2021.09.12	1.18119	1.18148	1.18083	1.18115	1941	0	1
2021.09.13	1.18115	1.18171	1.17702	1.18096	51376	0	1
2021.09.14	1.18096	1.18460	1.18001	1.18025	60697	0	1
2021.09.15	1.18027	1.18319	1.17991	1.18191	56139	0	1
2021.09.16	1.18191	1.18206	1.17506	1.17651	58694	0	1
2021.09.17	1.17651	1.17888	1.17242	1.17251	54151	0	1
2021.09.19	1.17273	1.17303	1.17227	1.17294	2443	0	1
2021.09.20	1.17294	1.17363	1.17004	1.17269	58149	0	1
2021.09.21	1.17269	1.17486	1.17149	1.17228	58014	0	1
2021.09.22	1.17228	1.17555	1.16843	1.16873	73309	0	1
2021.09.23	1.16872	1.17501	1.16835	1.17397	67904	0	1
2021.09.24	1.17398	1.17476	1.17007	1.17204	49756	0	1
2021.09.26	1.17237	1.17255	1.17125	1.17224	2525	0	1
2021.09.27	1.17225	1.17253	1.16848	1.16955	56412	0	1
2021.09.28	1.16955	1.17032	1.16682	1.16860	65225	0	1
2021.09.29	1.16860	1.16901	1.15894	1.16013	68985	0	1
2021.09.30	1.16013	1.16097	1.15626	1.15738	68719	0	1
2021.10.01	1.15738	1.16075	1.15630	1.15930	65195	0	1
2021.10.03	1.15966	1.16110	1.15922	1.16068	2958	0	1
2021.10.04	1.16068	1.16400	1.15876	1.16161	53852	0	1
2021.10.05	1.16160	1.16200	1.15806	1.15954	50833	0	1
2021.10.06	1.15955	1.15978	1.15292	1.15551	63274	0	1
2021.10.07	1.15550	1.15723	1.15474	1.15592	50700	0	1
2021.10.08	1.15592	1.15861	1.15414	1.15741	58023	0	1
2021.10.10	1.15686	1.15755	1.15635	1.15653	2258	0	1
2021.10.11	1.15654	1.15867	1.15479	1.15534	46080	0	1
2021.10.12	1.15534	1.15702	1.15242	1.15304	57629	0	1
2021.10.13	1.15304	1.15989	1.15297	1.15967	69210	0	1
2021.10.14	1.15966	1.16245	1.15838	1.15902	55469	0	1
2021.10.15	1.15902	1.16186	1.15880	1.15992	59087	0	1
2021.10.17	1.15969	1.16047	1.15924	1.15963	3290	0	1
2021.10.18	1.15962	1.16224	1.15717	1.16134	62141	0	1
2021.10.19	1.16134	1.16692	1.16133	1.16311	61677	0	2
2021.10.20	1.16312	1.16586	1.16170	1.16523	60859	0	1
2021.10.21	1.16523	1.16675	1.16192	1.16248	65844	0	2
2021.10.22	1.16248	1.16554	1.16210	1.16444	62616	0	2
2021.10.24	1.16380	1.16447	1.16355	1.16389	2620	0	1
2021.10.25	1.16390	1.16650	1.15907	1.16087	59017	0	1
2021.10.26	1.16091	1.16257	1.15849	1.15961	55812	0	1
2021.10.27	1.15962	1.16257	1.15848	1.15983	65761	0	1
2021.10.28	1.15983	1.16920	1.15824	1.16820	84400	0	1
2021.10.29	1.16820	1.16901	1.15353	1.15616	78757	0	1
2021.10.31	1.15626	1.15637	1.15514	1.15550	3288	0	1
2021.11.01	1.15550	1.16090	1.15460	1.15970	50846	0	1
2021.11.02	1.15970	1.16132	1.15747	1.15798	55765	0	1
2021.11.03	1.15797	1.16162	1.15621	1.16124	70392	0	1
2021.11.04	1.16125	1.16127	1.15284	1.15512	65831	0	1
2021.11.05	1.15512	1.15731	1.15134	1.15678	65092	0	1
2021.11.07	1.15597	1.15692	1.15536	1.15604	4335	0	1
2021.11.08	1.15604	1.15950	1.15503	1.15810	53003	0	1
2021.11.09	1.15811	1.16086	1.15697	1.15911	67501	0	1
2021.11.10	1.15911	1.15953	1.14755	1.14798	86715	0	1
2021.11.11	1.14798	1.14851	1.14406	1.14410	53541	0	1
2021.11.12	1.14409	1.14623	1.14328	1.14431	54376	0	1
2021.11.14	1.14456	1.14469	1.14409	1.14459	2952	0	1
2021.11.15	1.14459	1.14641	1.13562	1.13733	65924	0	1
2021.11.16	1.13733	1.13855	1.13088	1.13221	75264	0	1
2021.11.17	1.13221	1.13324	1.12632	1.13232	77377	0	1
2021.11.18	1.13233	1.13741	1.13138	1.13642	68029	0	1
2021.11.19	1.13644	1.13652	1.12498	1.12810	87984	0	1
2021.11.21	1.12884	1.12893	1.12712	1.12804	4888	0	1
2021.11.22	1.12806	1.12901	1.12307	1.12404	79575	0	1
2021.11.23	1.12405	1.12750	1.12260	1.12421	81895	0	1
2021.11.24	1.12421	1.12554	1.11861	1.12103	85601	0	1
2021.11.25	1.12103	1.12299	1.12044	1.12179	52357	0	1
2021.11.26	1.12179	1.13303	1.12123	1.13131	107889	0	1
2021.11.28	1.13002	1.13112	1.12799	1.12894	6368	0	1
2021.11.29	1.12893	1.13001	1.12584	1.12894	72394	0	1
2021.11.30	1.12893	1.13830	1.12354	1.13317	109971	0	1
2021.12.01	1.13315	1.13597	1.13025	1.13158	87569	0	1
2021.12.02	1.13171	1.13478	1.12952	1.13012	76247	0	4
2021.12.03	1.13013	1.13335	1.12666	1.13093	84126	0	5
2021.12.05	1.12995	1.13104	1.12913	1.12936	3789	0	7
2021.12.06	1.12936	1.13100	1.12665	1.12801	56210	0	4
2021.12.07	1.12801	1.12983	1.12274	1.12737	59728	0	4
2021.12.08	1.12738	1.13549	1.12668	1.13397	74210	0	4
2021.12.09	1.13396	1.13396	1.12784	1.12886	59095	0	5
2021.12.10	1.12888	1.13243	1.12649	1.13164	57337	0	4
2021.12.12	1.13077	1.13190	1.13053	1.13084	2719	0	7
2021.12.13	1.13082	1.13133	1.12599	1.12779	54724	0	4
2021.12.14	1.12779	1.13237	1.12532	1.12650	53475	0	4
2021.12.15	1.12649	1.12992	1.12217	1.12833	72723	0	4
2021.12.16	1.12834	1.13602	1.12821	1.13285	72437	0	4
2021.12.17	1.13284	1.13489	1.12344	1.12361	61045	0	4
2021.12.19	1.12356	1.12500	1.12341	1.12500	3386	0	6
2021.12.20	1.12497	1.13040	1.12365	1.12779	60101	0	4
2021.12.21	1.12778	1.13027	1.12609	1.12824	54705	0	1
2021.12.22	1.12824	1.13423	1.12642	1.13371	53258	0	1
2021.12.23	1.13373	1.13422	1.12902	1.13257	51933	0	1
2021.12.24	1.13257	1.13435	1.13059	1.13082	49064	0	1
2021.12.26	1.13023	1.13253	1.13023	1.13178	2585	0	1
2021.12.27	1.13176	1.13342	1.13028	1.13308	36903	0	1
2021.12.28	1.13308	1.13330	1.12894	1.13100	40906	0	1
2021.12.29	1.13101	1.13687	1.12732	1.13516	50719	0	1
2021.12.30	1.13514	1.13516	1.12988	1.13268	50315	0	1
2021.12.31	1.13268	1.13861	1.13033	1.13755	37199	0	1
2022.01.02	1.13693	1.13778	1.13608	1.13622	2970	0	1
2022.01.03	1.13622	1.13661	1.12795	1.13055	56005	0	1
2022.01.04	1.13054	1.13226	1.12723	1.12773	59266	0	1
2022.01.05	1.12774	1.13466	1.12774	1.13079	63705	0	1
2022.01.06	1.13079	1.13316	1.12846	1.12958	65182	0	1
2022.01.07	1.12959	1.13647	1.12922	1.13613	47981	0	1
2022.01.09	1.13550	1.13599	1.13492	1.13549	3829	0	1
2022.01.10	1.13549	1.13563	1.12853	1.13328	51964	0	1
2022.01.11	1.13326	1.13753	1.13131	1.13708	48801	0	1
2022.01.12	1.13708	1.14528	1.13545	1.14413	52184	0	4
2022.01.13	1.14412	1.14817	1.14357	1.14565	53471	0	4
2022.01.14	1.14565	1.14829	1.13987	1.14148	58036	0	5
2022.01.16	1.14117	1.14159	1.14035	1.14078	2578	0	6
2022.01.17	1.14078	1.14342	1.13915	1.14189	34114	0	2
2022.01.18	1.14189	1.14216	1.13147	1.13292	68880	0	4
2022.01.19	1.13292	1.13569	1.13189	1.13511	57702	0	4
2022.01.20	1.13506	1.13689	1.13022	1.13040	60906	0	4
2022.01.21	1.13041	1.13597	1.13010	1.13439	57684	0	4
2022.01.23	1.13371	1.13447	1.13325	1.13386	2785	0	7
2022.01.24	1.13384	1.13396	1.12906	1.13200	71116	0	4
2022.01.25	1.13200	1.13237	1.12632	1.13031	63125	0	4
2022.01.26	1.13031	1.13108	1.12319	1.12338	77237	0	4
2022.01.27	1.12338	1.12344	1.11313	1.11468	82118	0	4
2022.01.28	1.11465	1.11737	1.11214	1.11483	75333	0	3
2022.01.30	1.11406	1.11543	1.11378	1.11451	3947	0	6
2022.01.31	1.11451	1.12477	1.11446	1.12241	73777	0	1
2022.02.01	1.12241	1.12786	1.12216	1.12713	71952	0	1
2022.02.02	1.12713	1.13301	1.12667	1.12961	61546	0	1
2022.02.03	1.12963	1.14513	1.12665	1.14457	98129	0	3
2022.02.04	1.14453	1.14836	1.14116	1.14509	93425	0	3
2022.02.06	1.14573	1.14614	1.14503	1.14529	3240	0	3
2022.02.07	1.14529	1.14586	1.14151	1.14426	76550	0	1
2022.02.08	1.14427	1.14486	1.13958	1.14131	66676	0	1
2022.02.09	1.14130	1.14479	1.14025	1.14173	60259	0	1
2022.02.10	1.14172	1.14950	1.13748	1.13994	100970	0	1
2022.02.11	1.13994	1.14180	1.13297	1.13477	106621	0	1
2022.02.13	1.13376	1.13688	1.13365	1.13625	8142	0	1
2022.02.14	1.13624	1.13648	1.12800	1.13121	104040	0	1
2022.02.15	1.13121	1.13683	1.13085	1.13571	85822	0	1
2022.02.16	1.13571	1.13955	1.13448	1.13796	78351	0	1
2022.02.17	1.13796	1.13857	1.13229	1.13596	98696	0	1
2022.02.18	1.13596	1.13769	1.13139	1.13232	74078	0	1
2022.02.20	1.13145	1.13356	1.13125	1.13325	4630	0	1
2022.02.21	1.13325	1.13907	1.12956	1.13135	56029	0	1
2022.02.22	1.13133	1.13670	1.12878	1.13333	100638	0	1
2022.02.23	1.13333	1.13588	1.12748	1.12758	65946	0	1
2022.02.24	1.12758	1.12942	1.11063	1.12013	171820	0	2
2022.02.25	1.12014	1.12738	1.11659	1.12713	109823	0	1
2022.02.27	1.11295	1.11943	1.11245	1.11817	16804	0	3
2022.02.28	1.11817	1.12464	1.11417	1.12054	124442	0	1
2022.03.01	1.12056	1.12331	1.10897	1.11261	114987	0	1
2022.03.02	1.11262	1.11434	1.10574	1.11017	132107	0	1
2022.03.03	1.11023	1.11066	1.10098	1.10120	103056	0	1
2022.03.04	1.10118	1.10517	1.08852	1.09316	121693	0	2
2022.03.06	1.09255	1.09295	1.08623	1.08624	9475	0	3
2022.03.07	1.08615	1.09324	1.08060	1.08571	161081	0	1
2022.03.08	1.08572	1.09583	1.08509	1.09134	159355	0	2
2022.03.09	1.09139	1.10961	1.09050	1.10540	118813	0	2
2022.03.10	1.10542	1.11213	1.09758	1.09981	123885	0	1
2022.03.11	1.09981	1.10434	1.09021	1.09124	109245	0	1
2022.03.13	1.09155	1.09390	1.09091	1.09291	7820	0	6
2022.03.14	1.09291	1.09938	1.09004	1.09505	101346	0	2
2022.03.15	1.09504	1.10200	1.09260	1.09570	111640	0	1
2022.03.16	1.09570	1.10521	1.09500	1.10512	129385	0	1
2022.03.17	1.10512	1.11376	1.10221	1.10996	86541	0	5
2022.03.18	1.10997	1.11037	1.10031	1.10510	85637	0	2
2022.03.20	1.10504	1.10572	1.10376	1.10452	2418	0	1
2022.03.21	1.10449	1.10702	1.09808	1.09864	72527	0	1
2022.03.22	1.09864	1.10458	1.09610	1.10253	86761	0	2
2022.03.23	1.10253	1.10400	1.09641	1.10026	75975	0	3
2022.03.24	1.10025	1.10135	1.09658	1.10088	84157	0	2
2022.03.25	1.10086	1.10380	1.09809	1.09839	78327	0	3
2022.03.27	1.09842	1.09865	1.09773	1.09816	2619	0	5
2022.03.28	1.09818	1.09997	1.09447	1.09907	104564	0	4
2022.03.29	1.09908	1.11371	1.09690	1.10907	127227	0	3
2022.03.30	1.10909	1.11710	1.10878	1.11609	108734	0	3
2022.03.31	1.11606	1.11848	1.10608	1.10730	111487	0	4
2022.04.01	1.10735	1.10755	1.10283	1.10486	82513	0	3
2022.04.03	1.10336	1.10458	1.10336	1.10454	2054	0	4
2022.04.04	1.10454	1.10543	1.09608	1.09749	69247	0	5
2022.04.05	1.09753	1.09886	1.09000	1.09056	74869	0	2
2022.04.06	1.09057	1.09381	1.08741	1.08978	97840	0	2
2022.04.07	1.08984	1.09382	1.08602	1.08643	88932	0	3
2022.04.08	1.08642	1.08921	1.08364	1.08759	74378	0	5
2022.04.10	1.09159	1.09160	1.08840	1.08840	4446	0	5
2022.04.11	1.08840	1.09333	1.08729	1.08769	75959	0	5
2022.04.12	1.08765	1.09035	1.08216	1.08260	97848	0	2
2022.04.13	1.08255	1.08972	1.08090	1.08948	84266	0	2
2022.04.14	1.08949	1.09233	1.07576	1.08211	103962	0	4
2022.04.15	1.08209	1.08236	1.07961	1.08095	50593	0	3
2022.04.17	1.07994	1.08213	1.07994	1.08136	3788	0	5
2022.04.18	1.08136	1.08156	1.07702	1.07798	51912	0	2
2022.04.19	1.07796	1.08141	1.07612	1.07944	83815	0	4
2022.04.20	1.07944	1.08667	1.07840	1.08493	87722	0	2
2022.04.21	1.08497	1.09364	1.08239	1.08347	97773	0	2
2022.04.22	1.08348	1.08519	1.07707	1.07982	90977	0	5
2022.04.24	1.08071	1.08145	1.07957	1.08092	4934	0	5
2022.04.25	1.08092	1.08121	1.06965	1.07123	120267	0	2
2022.04.26	1.07125	1.07388	1.06346	1.06423	96261	0	4
2022.04.27	1.06427	1.06547	1.05144	1.05541	116301	0	1
2022.04.28	1.05538	1.05646	1.04709	1.05030	134125	0	1
2022.04.29	1.05030	1.05927	1.05018	1.05449	108723	0	5
2022.05.01	1.05421	1.05599	1.05342	1.05351	4467	0	1
2022.05.02	1.05347	1.05681	1.04902	1.05095	89751	0	1
2022.05.03	1.05094	1.05775	1.04922	1.05249	89455	0	1
2022.05.04	1.05249	1.06306	1.05060	1.06204	111410	0	1
2022.05.05	1.06204	1.06419	1.04928	1.05397	130442	0	1
2022.05.06	1.05395	1.05987	1.04828	1.05458	143145	0	1
2022.05.08	1.05387	1.05425	1.05305	1.05322	3258	0	1
2022.05.09	1.05323	1.05925	1.04954	1.05630	124092	0	1
2022.05.10	1.05630	1.05851	1.05240	1.05289	126434	0	1
2022.05.11	1.05289	1.05770	1.05017	1.05120	134443	0	1
2022.05.12	1.05118	1.05291	1.03540	1.03791	139292	0	1
2022.05.13	1.03791	1.04196	1.03494	1.04081	94979	0	1
2022.05.15	1.03959	1.04126	1.03943	1.04018	3840	0	1
2022.05.16	1.04018	1.04430	1.03887	1.04394	80936	0	1
2022.05.17	1.04394	1.05560	1.04319	1.05495	95694	0	1
2022.05.18	1.05495	1.05639	1.04590	1.04743	89173	0	1
2022.05.19	1.04743	1.06073	1.04648	1.05800	113787	0	1
2022.05.20	1.05801	1.05990	1.05328	1.05603	91200	0	1
2022.05.22	1.05601	1.05777	1.05561	1.05691	4458	0	1
2022.05.23	1.05695	1.06975	1.05679	1.06829	87497	0	1
2022.05.24	1.06829	1.07489	1.06611	1.07325	96636	0	1
2022.05.25	1.07340	1.07367	1.06418	1.06869	98276	0	1
2022.05.26	1.06869	1.07342	1.06627	1.07326	83884	0	1
2022.05.27	1.07328	1.07651	1.06974	1.07340	72841	0	1
2022.05.29	1.07326	1.07360	1.07243	1.07292	2519	0	1
2022.05.30	1.07291	1.07869	1.07266	1.07733	55044	0	1
2022.05.31	1.07732	1.07744	1.06791	1.07337	107431	0	1
2022.06.01	1.07335	1.07390	1.06272	1.06512	89560	0	1
2022.06.02	1.06512	1.07506	1.06448	1.07498	74061	0	1
2022.06.03	1.07497	1.07638	1.07039	1.07190	70596	0	1
2022.06.05	1.07146	1.07292	1.07125	1.07252	1054	0	1
2022.06.06	1.07252	1.07516	1.06823	1.06892	63287	0	1
2022.06.07	1.06892	1.07143	1.06523	1.06978	86894	0	1
2022.06.08	1.06977	1.07485	1.06715	1.07169	82996	0	1
2022.06.09	1.07176	1.07739	1.06107	1.06190	109418	0	1
2022.06.10	1.06191	1.06424	1.05060	1.05183	104472	0	1
2022.06.12	1.05137	1.05195	1.04857	1.04904	6566	0	1
2022.06.13	1.04904	1.04954	1.03996	1.04151	123562	0	1
2022.06.14	1.04149	1.04848	1.03969	1.04369	137915	0	1
2022.06.15	1.04369	1.05076	1.03591	1.04573	174130	0	1
2022.06.16	1.04573	1.06009	1.03811	1.05464	175999	0	1
2022.06.17	1.05467	1.05520	1.04447	1.04948	145783	0	1
2022.06.19	1.04747	1.04927	1.04727	1.04892	3997	0	1
2022.06.20	1.04898	1.05457	1.04847	1.05171	82525	0	1
2022.06.21	1.05170	1.05824	1.05130	1.05309	98745	0	1
2022.06.22	1.05311	1.06054	1.04691	1.05645	118417	0	1
2022.06.23	1.05644	1.05812	1.04827	1.05193	146041	0	1
2022.06.24	1.05195	1.05711	1.05119	1.05544	100972	0	1
2022.06.26	1.05456	1.05745	1.05456	1.05667	4630	0	1
2022.06.27	1.05667	1.06149	1.05503	1.05795	107371	0	1
2022.06.28	1.05795	1.06058	1.05033	1.05217	122496	0	1
2022.06.29	1.05217	1.05353	1.04346	1.04455	130565	0	1
2022.06.30	1.04455	1.04891	1.03823	1.04783	132994	0	1
2022.07.01	1.04783	1.04786	1.03657	1.04273	134270	0	1
2022.07.03	1.04146	1.04367	1.04146	1.04324	5340	0	1
2022.07.04	1.04326	1.04627	1.04075	1.04326	81629	0	1
2022.07.05	1.04324	1.04488	1.02349	1.02563	139996	0	1
2022.07.06	1.02562	1.02769	1.01618	1.01844	157215	0	1
2022.07.07	1.01845	1.02213	1.01441	1.01686	125747	0	1
2022.07.08	1.01686	1.01912	1.00717	1.01854	128255	0	1
2022.07.10	1.01696	1.01831	1.01646	1.01671	4798	0	1
2022.07.11	1.01671	1.01673	1.00320	1.00459	118947	0	1
2022.07.12	1.00454	1.00739	0.99996	1.00299	139295	0	1
2022.07.13	1.00300	1.01222	0.99977	1.00341	151366	0	1
2022.07.14	1.00341	1.00505	0.99522	1.00264	165057	0	1
2022.07.15	1.00265	1.00981	1.00070	1.00876	117091	0	1
2022.07.17	1.00816	1.00976	1.00734	1.00973	4588	0	1
2022.07.18	1.00976	1.02014	1.00812	1.01462	116516	0	1
2022.07.19	1.01462	1.02694	1.01193	1.02304	136443	0	1
2022.07.20	1.02306	1.02729	1.01552	1.01809	123414	0	1
2022.07.21	1.01809	1.02783	1.01535	1.02199	156316	0	1
2022.07.22	1.02199	1.02553	1.01299	1.02150	144061	0	1
2022.07.24	1.02116	1.02187	1.01988	1.01992	4670	0	1
2022.07.25	1.01993	1.02580	1.01785	1.02230	124872	0	1
2022.07.26	1.02230	1.02502	1.01077	1.01288	114122	0	1
2022.07.27	1.01288	1.02210	1.00964	1.02052	126274	0	1
2022.07.28	1.02051	1.02344	1.01142	1.01919	140595	0	1
2022.07.29	1.01920	1.02542	1.01461	1.02261	127282	0	1
2022.07.31	1.02075	1.02233	1.02052	1.02098	4584	0	1
2022.08.01	1.02099	1.02752	1.02075	1.02627	120208	0	1
2022.08.02	1.02630	1.02936	1.01543	1.01562	150879	0	1
2022.08.03	1.01561	1.02104	1.01229	1.01562	129681	0	1
2022.08.04	1.01561	1.02539	1.01539	1.02471	118952	0	1
2022.08.05	1.02477	1.02484	1.01416	1.01805	105854	0	1
2022.08.07	1.01711	1.01788	1.01687	1.01720	3456	0	1
2022.08.08	1.01720	1.02219	1.01594	1.01979	92936	0	1
2022.08.09	1.01978	1.02475	1.01884	1.02078	79916	0	1
2022.08.10	1.02078	1.03688	1.02021	1.02987	121395	0	1
2022.08.11	1.02987	1.03645	1.02757	1.03203	121241	0	1
2022.08.12	1.03213	1.03248	1.02385	1.02589	95119	0	1
2022.08.14	1.02545	1.02628	1.02537	1.02538	2921	0	1
2022.08.15	1.02538	1.02684	1.01533	1.01611	92586	0	1
2022.08.16	1.01611	1.01949	1.01224	1.01694	101949	0	1
2022.08.17	1.01694	1.02031	1.01457	1.01775	114714	0	1
2022.08.18	1.01775	1.01930	1.00792	1.00889	104228	0	1
2022.08.19	1.00889	1.00955	1.00321	1.00392	85861	0	1
2022.08.21	1.00348	1.00410	1.00299	1.00358	4529	0	1
2022.08.22	1.00359	1.00466	0.99263	0.99379	96291	0	1
2022.08.23	0.99379	1.00179	0.99004	0.99665	119479	0	1
2022.08.24	0.99664	0.99990	0.99101	0.99680	105793	0	1
2022.08.25	0.99680	1.00334	0.99491	0.99709	107972	0	1
2022.08.26	0.99707	1.00901	0.99465	0.99645	115608	0	1
2022.08.28	0.99645	0.99656	0.99347	0.99360	5850	0	1
2022.08.29	0.99360	1.00293	0.99143	1.00109	115717	0	1
2022.08.30	1.00109	1.00549	0.99820	1.00237	122019	0	1
2022.08.31	1.00235	1.00790	0.99714	1.00380	127902	0	1
2022.09.01	1.00382	1.00487	0.99110	0.99517	123870	0	1
2022.09.02	0.99517	1.00338	0.99452	0.99556	119120	0	1
2022.09.04	0.99282	0.99332	0.99027	0.99079	8046	0	1
2022.09.05	0.99079	0.99520	0.98778	0.99504	89824	0	1
2022.09.06	0.99505	0.99865	0.98640	0.98969	138257	0	1
2022.09.07	0.98969	1.00132	0.98756	0.99980	119404	0	1
2022.09.08	0.99982	1.00300	0.99308	1.00099	139728	0	1
2022.09.09	1.00100	1.01134	1.00085	1.00458	106827	0	1
2022.09.11	1.01017	1.01017	1.00597	1.00706	4882	0	1
2022.09.12	1.00706	1.01979	1.00628	1.01290	112377	0	1
2022.09.13	1.01292	1.01873	0.99551	0.99782	121495	0	1
2022.09.14	0.99781	1.00236	0.99596	0.99818	128116	0	1
2022.09.15	0.99818	1.00181	0.99556	0.99876	89424	0	1
2022.09.16	0.99876	1.00367	0.99444	1.00137	101326	0	1
2022.09.18	1.00043	1.00284	1.00038	1.00222	2120	0	1
2022.09.19	1.00221	1.00321	0.99659	1.00299	78481	0	1
2022.09.20	1.00297	1.00506	0.99549	0.99711	101479	0	1
2022.09.21	0.99711	0.99751	0.98127	0.98311	125324	0	1
2022.09.22	0.98311	0.99074	0.98075	0.98383	152888	0	1
2022.09.23	0.98383	0.98520	0.96678	0.96907	125531	0	1
2022.09.25	0.96714	0.97090	0.96672	0.96853	10771	0	1
2022.09.26	0.96854	0.97012	0.95524	0.96197	190556	0	1
2022.09.27	0.96197	0.96711	0.95691	0.95953	153636	0	1
2022.09.28	0.95954	0.97509	0.95357	0.97052	187446	0	1
2022.09.29	0.97053	0.98436	0.96355	0.98289	173494	0	1
2022.09.30	0.98290	0.98539	0.97348	0.98015	170262	0	1
2022.10.02	0.97747	0.98085	0.97746	0.97932	5456	0	1
2022.10.03	0.97932	0.98447	0.97526	0.98334	149236	0	1
2022.10.04	0.98334	0.99996	0.98060	0.99835	142660	0	1
2022.10.05	0.99835	0.99949	0.98345	0.99118	138616	0	1
2022.10.06	0.99121	0.99263	0.97845	0.97887	159454	0	1
2022.10.07	0.97886	0.98168	0.97259	0.97406	134557	0	1
2022.10.09	0.97312	0.97391	0.97272	0.97348	6815	0	1
2022.10.10	0.97348	0.97533	0.96819	0.97109	139310	0	1
2022.10.11	0.97109	0.97747	0.96706	0.97005	165688	0	1
2022.10.12	0.97001	0.97343	0.96678	0.97051	157491	0	1
2022.10.13	0.97051	0.98061	0.96314	0.97671	179788	0	1
2022.10.14	0.97669	0.98082	0.97070	0.97233	158614	0	1
2022.10.16	0.97184	0.97432	0.97176	0.97399	6550	0	1
2022.10.17	0.97398	0.98522	0.97201	0.98433	144703	0	1
2022.10.18	0.98433	0.98757	0.98127	0.98625	156470	0	1
2022.10.19	0.98622	0.98669	0.97574	0.97652	143691	0	1
2022.10.20	0.97652	0.98456	0.97544	0.97784	160970	0	1
2022.10.21	0.97785	0.98692	0.97050	0.98593	191500	0	1
2022.10.23	0.98619	0.98992	0.98309	0.98594	17117	0	1
2022.10.24	0.98594	0.98938	0.98070	0.98843	176950	0	1
2022.10.25	0.98843	0.99769	0.98482	0.99617	145376	0	1
2022.10.26	0.99617	1.00933	0.99433	1.00929	154560	0	1
2022.10.27	1.00930	1.00932	0.99574	0.99671	144890	0	1
2022.10.28	0.99669	0.99981	0.99265	0.99663	131396	0	1
2022.10.30	0.99554	0.99649	0.99430	0.99593	7671	0	1
2022.10.31	0.99592	0.99659	0.98711	0.98853	105714	0	1
2022.11.01	0.98851	0.99540	0.98531	0.98874	133697	0	1
2022.11.02	0.98872	0.99761	0.98097	0.98210	132992	0	1
2022.11.03	0.98210	0.98398	0.97302	0.97529	135328	0	1
2022.11.04	0.97530	0.99667	0.97481	0.99584	150492	0	1
2022.11.06	0.99007	0.99471	0.98987	0.99327	11242	0	1
2022.11.07	0.99327	1.00341	0.99177	1.00272	132003	0	1
2022.11.08	1.00273	1.00964	0.99717	1.00637	115907	0	1
2022.11.09	1.00640	1.00882	0.99927	1.00210	140031	0	1
2022.11.10	1.00212	1.02220	0.99355	1.01847	171755	0	1
2022.11.11	1.01851	1.03642	1.01629	1.03549	158193	0	1
2022.11.13	1.03393	1.03393	1.03109	1.03328	10875	0	1
2022.11.14	1.03328	1.03588	1.02714	1.03188	146410	0	1
2022.11.15	1.03188	1.04819	1.02801	1.03444	201234	0	1
2022.11.16	1.03444	1.04387	1.03305	1.03865	162174	0	1
2022.11.17	1.03867	1.04067	1.03053	1.03711	136081	0	1
2022.11.18	1.03711	1.03960	1.03134	1.03238	113733	0	1
2022.11.20	1.03195	1.03332	1.03109	1.03158	5566	0	1
2022.11.21	1.03159	1.03186	1.02228	1.02533	119167	0	1
2022.11.22	1.02534	1.03212	1.02460	1.03054	104152	0	1
2022.11.23	1.03056	1.04193	1.02963	1.04151	125332	0	1
2022.11.24	1.04151	1.04485	1.03819	1.04057	86700	0	1
