<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.01	10741.00	11191.21	9899.36	10574.68	116379	0	0
2019.07.02	10575.01	10913.35	9618.36	10825.39	155159	0	0
2019.07.03	10830.10	12017.86	10830.10	11969.38	92364	0	0
2019.07.04	11966.88	12050.61	11031.78	11135.59	86930	0	0
2019.07.05	11136.93	11405.47	10732.10	10990.20	602946	0	0
2019.07.06	10988.79	11713.90	10972.76	11234.57	3024950	0	0
2019.07.07	11234.06	11608.45	11093.04	11466.45	2100341	0	0
2019.07.08	11467.07	12391.75	11339.04	12288.21	64317	0	0
2019.07.09	12290.71	12817.02	12043.86	12565.71	79490	0	0
2019.07.10	12565.21	13183.53	11540.75	12085.93	112897	0	0
2019.07.11	12085.93	12087.79	10915.17	11341.49	112598	0	0
2019.07.12	11341.99	11916.00	11068.66	11781.02	313468	0	0
2019.07.13	11781.07	11818.54	10811.34	11332.70	2918894	0	0
2019.07.14	11333.31	11432.72	10040.98	10144.86	3238757	0	0
2019.07.15	10142.86	11069.42	9850.03	10840.48	86909	0	0
2019.07.16	10840.48	11032.94	9346.72	9415.49	145902	0	0
2019.07.17	9415.49	9985.76	9026.89	9697.63	106370	0	0
2019.07.18	9698.15	10798.59	9277.73	10642.84	109834	0	0
2019.07.19	10645.34	10759.09	10054.89	10519.28	320955	0	0
2019.07.20	10518.73	11090.02	10364.65	10727.81	2518361	0	0
2019.07.21	10727.88	10814.47	10311.26	10586.84	2084262	0	0
2019.07.22	10587.84	10670.84	10046.08	10317.58	68767	0	0
2019.07.23	10321.29	10321.38	9798.34	9839.09	74487	0	0
2019.07.24	9826.09	9908.34	9475.29	9770.84	98763	0	0
2019.07.25	9770.34	10186.59	9736.69	9874.84	51425	0	0
2019.07.26	9873.84	9885.34	9633.54	9837.15	226872	0	0
2019.07.27	9836.94	10194.63	9290.92	9447.90	1937854	0	0
2019.07.28	9449.37	9586.34	9095.09	9532.09	1327752	0	0
2019.07.29	9533.65	9713.09	9352.09	9497.28	51761	0	0
2019.07.30	9497.79	9758.34	9364.06	9584.83	60251	0	0
2019.07.31	9584.33	10116.40	9559.06	10089.09	54145	0	0
2019.08.01	10087.84	10480.59	9867.34	10404.09	64516	0	0
2019.08.02	10404.84	10661.34	10326.59	10520.45	194924	0	0
2019.08.03	10520.47	10906.30	10499.29	10802.79	1545791	0	0
2019.08.04	10802.84	11074.09	10546.45	10977.59	1489564	0	0
2019.08.05	10977.34	11946.34	10977.09	11808.34	92347	0	0
2019.08.06	11808.84	12322.34	11198.49	11463.84	90982	0	0
2019.08.07	11463.84	12131.59	11380.09	11977.09	122256	0	0
2019.08.08	11975.84	12044.54	11438.84	11978.09	99957	0	0
2019.08.09	11978.09	12031.76	11631.23	11862.58	320095	0	0
2019.08.10	11862.84	11970.84	11153.71	11216.81	2218508	0	0
2019.08.11	11217.02	11558.25	11050.43	11529.34	1540344	0	0
2019.08.12	11532.09	11545.34	11201.59	11388.84	61107	0	0
2019.08.13	11378.34	11441.11	10726.33	10853.84	79856	0	0
2019.08.14	10854.09	10866.51	9880.10	10014.84	107433	0	0
2019.08.15	10014.09	10445.02	9470.15	10285.28	105311	0	0
2019.08.16	10285.54	10525.34	9702.63	10356.82	425991	0	0
2019.08.17	10355.11	10470.43	9977.15	10215.47	2182033	0	0
2019.08.18	10215.82	10509.90	10067.38	10314.59	1498873	0	0
2019.08.19	10314.84	10931.09	10254.84	10919.34	67540	0	0
2019.08.20	10920.84	10951.84	10545.34	10763.59	68409	0	0
2019.08.21	10762.09	10801.34	9823.27	10130.59	84837	0	0
2019.08.22	10130.59	10229.59	9749.15	10099.84	79683	0	0
2019.08.23	10099.59	10469.34	10018.76	10403.77	253134	0	0
2019.08.24	10403.87	10422.75	9870.41	10141.29	1643342	0	0
2019.08.25	10140.95	10343.39	9890.59	10140.34	1589161	0	0
2019.08.26	10140.67	10632.59	10140.67	10359.34	79449	0	0
2019.08.27	10360.34	10376.34	10017.34	10168.84	68754	0	0
2019.08.28	10168.76	10285.68	9465.32	9707.52	70906	0	0
2019.08.29	9707.00	9711.76	9265.84	9490.21	66819	0	0
2019.08.30	9489.98	9690.38	9339.66	9570.49	223451	0	0
2019.08.31	9570.44	9691.30	9420.34	9587.82	1383224	0	0
2019.09.01	9587.19	9819.85	9525.99	9761.27	1025231	0	0
2019.09.02	9761.53	10455.36	9744.95	10377.34	61612	0	0
2019.09.03	10378.09	10775.59	10274.09	10625.59	66799	0	0
2019.09.04	10628.59	10825.09	10351.84	10578.59	64596	0	0
2019.09.05	10576.09	10651.09	10467.84	10571.09	57277	0	0
2019.09.06	10572.59	10939.34	10172.84	10298.69	284650	0	0
2019.09.07	10299.02	10562.84	10285.05	10447.63	1503515	0	0
2019.09.08	10447.72	10572.96	10176.55	10393.73	1232808	0	0
2019.09.09	10388.96	10525.09	10054.44	10307.17	63803	0	0
2019.09.10	10306.34	10387.59	9884.00	10087.34	56328	0	0
2019.09.11	10087.34	10245.59	9866.88	10151.59	56385	0	0
2019.09.12	10151.60	10456.65	10031.05	10417.09	55135	0	0
2019.09.13	10417.34	10448.84	10148.09	10368.96	225487	0	0
2019.09.14	10369.08	10447.01	10226.97	10360.97	1085242	0	0
2019.09.15	10361.14	10383.97	10201.02	10303.34	762558	0	0
2019.09.16	10304.09	10375.84	10057.09	10257.34	76762	0	0
2019.09.17	10258.09	10272.84	10131.09	10181.34	60591	0	0
2019.09.18	10180.09	10255.07	10060.23	10152.59	46667	0	0
2019.09.19	10152.47	10361.30	9597.34	10267.47	71732	0	0
2019.09.20	10268.84	10310.84	10045.34	10176.75	192541	0	0
2019.09.21	10176.48	10179.24	9912.63	9977.54	1163821	0	0
2019.09.22	9977.56	10091.34	9840.95	10027.34	1193243	0	0
2019.09.23	10027.84	10047.34	9600.10	9688.97	100496	0	0
2019.09.24	9688.77	9774.58	7773.24	8527.34	141478	0	0
2019.09.25	8527.34	8747.34	8226.59	8431.34	118800	0	0
2019.09.26	8430.84	8460.09	7704.84	8057.05	116678	0	0
2019.09.27	8056.72	8282.53	7853.80	8194.58	293977	0	0
2019.09.28	8193.68	8336.54	8018.42	8213.27	1395749	0	0
2019.09.29	8213.53	8240.21	7908.47	8051.42	1141208	0	0
2019.09.30	8051.42	8354.97	7692.67	8301.65	78273	0	0
2019.10.01	8301.65	8515.02	8194.65	8315.47	79650	0	0
2019.10.02	8315.73	8393.02	8144.78	8379.71	58037	0	0
2019.10.03	8380.95	8411.90	8042.42	8240.68	56703	0	0
2019.10.04	8239.25	8239.25	7986.89	8156.01	181674	0	0
2019.10.05	8154.38	8195.33	8014.25	8145.61	983981	0	0
2019.10.06	8145.60	8172.26	7783.93	7857.98	1164828	0	0
2019.10.07	7857.51	8302.44	7759.25	8207.77	72394	0	0
2019.10.08	8206.96	8338.28	8043.06	8175.99	54959	0	0
2019.10.09	8176.25	8703.36	8112.50	8581.49	66786	0	0
2019.10.10	8584.49	8657.82	8453.02	8581.02	56267	0	0
2019.10.11	8581.28	8806.94	8227.89	8260.84	205276	0	0
2019.10.12	8261.41	8418.87	8252.40	8298.56	1061647	0	0
2019.10.13	8297.23	8466.74	8136.29	8275.34	1018968	0	0
2019.10.14	8275.84	8394.83	8214.11	8351.58	52110	0	0
2019.10.15	8351.08	8401.58	8049.08	8156.84	49113	0	0
2019.10.16	8155.33	8174.32	7903.19	7991.05	51067	0	0
2019.10.17	7991.06	8123.59	7930.60	8073.58	44648	0	0
2019.10.18	8073.58	8118.10	7786.10	7952.44	178907	0	0
2019.10.19	7952.05	8091.37	7877.82	7965.64	1203348	0	0
2019.10.20	7965.56	8303.46	7877.33	8232.50	1138160	0	0
2019.10.21	8232.51	8341.01	8138.54	8207.05	48628	0	0
2019.10.22	8206.03	8306.55	7967.10	8018.09	51481	0	0
2019.10.23	8018.09	8049.10	7250.42	7470.48	71875	0	0
2019.10.24	7471.00	7510.08	7348.98	7424.51	54753	0	0
2019.10.25	7425.03	8763.58	7395.47	8662.17	336785	0	0
2019.10.26	8661.86	10409.22	8639.00	9246.44	5474244	0	0
2019.10.27	9246.57	9803.39	9094.72	9550.10	1924093	0	0
2019.10.28	9550.10	9932.60	9137.10	9215.10	73369	0	0
2019.10.29	9213.10	9544.44	9057.49	9428.60	71772	0	0
2019.10.30	9428.10	9429.60	8969.60	9161.10	69575	0	0
2019.10.31	9161.10	9392.80	8943.60	9153.60	113633	0	0
2019.11.01	9154.60	9294.91	9046.10	9253.29	262480	0	0
2019.11.02	9252.20	9387.95	9205.41	9298.13	1230907	0	0
2019.11.03	9298.24	9376.04	9102.77	9171.60	1087977	0	0
2019.11.04	9171.10	9552.60	9120.81	9386.10	64043	0	0
2019.11.05	9383.60	9477.60	9109.60	9297.10	62710	0	0
2019.11.06	9297.10	9438.60	9243.60	9342.10	50975	0	0
2019.11.07	9341.60	9371.60	9066.60	9193.10	50859	0	0
2019.11.08	9193.60	9246.10	8633.60	8762.37	184406	0	0
2019.11.09	8762.95	8870.74	8717.34	8803.17	1131649	0	0
2019.11.10	8803.22	9126.41	8741.76	9038.10	1129873	0	0
2019.11.11	9039.10	9069.10	8552.60	8729.60	53020	0	0
2019.11.12	8731.60	8855.10	8542.10	8778.10	55707	0	0
2019.11.13	8776.10	8802.10	8695.60	8762.60	58733	0	0
2019.11.14	8763.10	8774.60	8543.60	8587.60	54519	0	0
2019.11.15	8595.10	8766.60	8318.10	8455.70	175113	0	0
2019.11.16	8455.76	8524.26	8418.55	8479.08	922781	0	0
2019.11.17	8479.14	8632.21	8373.66	8492.60	1024496	0	0
2019.11.18	8489.60	8491.60	8001.10	8167.10	49917	0	0
2019.11.19	8167.10	8196.10	7959.10	8113.10	51599	0	0
2019.11.20	8113.60	8196.60	8020.41	8084.10	46842	0	0
2019.11.21	8084.60	8115.60	7331.60	7676.60	60928	0	0
2019.11.22	7676.60	7689.60	6752.60	7283.94	303770	0	0
2019.11.23	7284.02	7355.04	7104.95	7323.39	1642977	0	0
2019.11.24	7323.31	7343.75	6804.60	6885.10	1669610	0	0
2019.11.25	6884.60	7356.41	6518.60	7145.10	59450	0	0
2019.11.26	7146.10	7337.60	7006.60	7163.10	52958	0	0
2019.11.27	7163.10	7669.10	6847.16	7570.60	50209	0	0
2019.11.28	7569.60	7656.10	7345.10	7478.10	55500	0	0
2019.11.29	7478.10	7870.60	7422.60	7758.56	195357	0	0
2019.11.30	7758.75	7816.98	7451.37	7561.19	1335435	0	0
2019.12.01	7560.10	7560.38	7224.14	7373.91	1712110	0	0
2019.12.02	7374.03	7428.52	7148.36	7366.73	68655	0	0
2019.12.03	7366.83	7389.34	7090.29	7140.23	56539	0	0
2019.12.04	7139.78	7730.11	7076.74	7217.47	102897	0	0
2019.12.05	7216.41	7487.76	7139.30	7374.14	73844	0	0
2019.12.06	7374.06	7599.88	7298.95	7539.11	237609	0	0
2019.12.07	7539.25	7630.19	7485.16	7503.76	1035331	0	0
2019.12.08	7503.81	7583.41	7383.86	7526.91	856475	0	0
2019.12.09	7527.49	7637.10	7263.93	7336.89	68059	0	0
2019.12.10	7337.82	7401.63	7147.72	7232.40	52815	0	0
2019.12.11	7232.33	7289.10	7088.10	7138.10	50474	0	0
2019.12.12	7138.10	7255.56	7048.10	7190.89	46874	0	0
2019.12.13	7187.35	7299.60	7181.60	7252.33	137682	0	0
2019.12.14	7252.24	7264.52	7005.58	7067.61	772290	0	0
2019.12.15	7067.62	7191.57	7007.76	7068.10	816721	0	0
2019.12.16	7067.60	7138.60	6791.20	6883.04	105186	0	0
2019.12.17	6883.29	6934.54	6546.29	6646.54	74894	0	0
2019.12.18	6646.04	7427.29	6391.04	7249.29	145153	0	0
2019.12.19	7250.29	7256.04	7022.93	7120.04	165468	0	0
2019.12.20	7121.59	7217.79	7074.54	7186.87	159013	0	0
2019.12.21	7187.01	7187.49	7115.19	7142.16	535547	0	0
2019.12.22	7141.99	7631.79	7127.14	7548.79	770224	0	0
2019.12.23	7549.29	7687.79	7256.34	7314.96	164276	0	0
2019.12.24	7314.99	7424.79	7148.29	7254.07	423533	0	0
2019.12.25	7253.14	7263.67	7111.79	7179.29	751208	0	0
2019.12.26	7180.79	7428.29	7126.97	7195.79	72425	0	0
2019.12.27	7195.29	7251.29	7035.29	7249.55	188583	0	0
2019.12.28	7249.69	7351.68	7235.13	7301.75	1150238	0	0
2019.12.29	7301.68	7519.65	7274.90	7330.29	840527	0	0
2019.12.30	7330.29	7384.44	7147.03	7224.29	63069	0	0
2019.12.31	7224.79	7297.79	7100.41	7169.96	285147	0	0
2020.01.01	7170.00	7237.78	7128.58	7181.29	680927	0	0
2020.01.02	7181.29	7185.34	6872.91	6918.29	80062	0	0
2020.01.03	6917.29	7402.89	6851.79	7335.89	227765	0	0
2020.01.04	7336.26	7392.38	7264.10	7343.15	940316	0	0
2020.01.05	7342.99	7485.26	7294.41	7370.73	811871	0	0
2020.01.06	7371.44	8001.64	7360.95	7884.79	84262	0	0
2020.01.07	7885.68	8452.40	7721.61	8429.39	120465	0	0
2020.01.08	8429.39	8450.23	7861.95	7951.29	155558	0	0
2020.01.09	7950.79	8027.29	7732.29	7809.79	96503	0	0
2020.01.10	7809.79	8182.53	7662.29	8181.07	341312	0	0
2020.01.11	8182.75	8272.11	7990.09	8013.30	1506152	0	0
2020.01.12	8011.36	8192.79	7945.13	8143.79	1142232	0	0
2020.01.13	8143.79	8301.29	8037.29	8268.29	40246	0	0
2020.01.14	8270.79	8897.28	8270.79	8766.78	100945	0	0
2020.01.15	8766.78	8899.28	8550.78	8745.28	84054	0	0
2020.01.16	8745.28	8770.29	8576.28	8679.79	94010	0	0
2020.01.17	8680.29	9010.28	8664.29	8882.11	261226	0	0
2020.01.18	8881.83	8967.15	8793.63	8896.32	1380070	0	0
2020.01.19	8894.03	9167.84	8430.29	8660.79	1563446	0	0
2020.01.20	8659.29	8737.29	8500.79	8618.79	57009	0	0
2020.01.21	8618.29	8764.79	8440.79	8721.79	66422	0	0
2020.01.22	8722.79	8792.29	8549.29	8631.79	49627	0	0
2020.01.23	8632.29	8637.29	8274.29	8390.29	59121	0	0
2020.01.24	8390.29	8510.79	8209.79	8419.59	192239	0	0
2020.01.25	8419.69	8429.32	8254.15	8319.22	1027994	0	0
2020.01.26	8319.46	8682.79	8271.58	8639.79	990756	0	0
2020.01.27	8639.29	9077.29	8549.79	9056.29	64452	0	0
2020.01.28	9060.79	9429.16	8875.90	9316.29	64580	0	0
2020.01.29	9316.79	9430.28	9175.28	9251.78	74329	0	0
2020.01.30	9251.78	9566.78	9137.78	9455.78	62846	0	0
2020.01.31	9455.28	9482.78	9189.28	9331.77	216716	0	0
2020.02.01	9331.91	9449.82	9280.39	9373.55	1190053	0	0
2020.02.02	9373.54	9466.26	9125.43	9395.28	1301572	0	0
2020.02.03	9392.78	9601.78	9208.29	9319.79	89586	0	0
2020.02.04	9319.29	9332.29	9037.79	9194.29	61178	0	0
2020.02.05	9194.29	9768.78	9144.79	9542.78	80281	0	0
2020.02.06	9542.78	9856.28	9527.78	9771.28	85783	0	0
2020.02.07	9769.78	9875.78	9700.81	9795.36	211176	0	0
2020.02.08	9795.70	9931.73	9641.04	9881.78	1319588	0	0
2020.02.09	9881.52	10194.78	9866.72	10191.28	1100408	0	0
2020.02.10	10191.28	10191.28	9686.28	9773.28	125815	0	0
2020.02.11	9772.78	10378.78	9702.28	10353.78	144019	0	0
2020.02.12	10352.28	10481.28	10236.28	10395.78	151364	0	0
2020.02.13	10394.78	10502.78	10065.28	10231.79	163036	0	0
2020.02.14	10232.29	10393.29	10078.29	10347.18	182786	0	0
2020.02.15	10347.19	10370.77	9757.18	9897.09	1518379	0	0
2020.02.16	9897.27	10035.10	9609.79	9865.79	1614792	0	0
2020.02.17	9865.79	9912.79	9461.29	9663.29	111408	0	0
2020.02.18	9664.29	10279.79	9605.79	10126.29	108793	0	0
2020.02.19	10126.29	10307.29	9266.29	9620.29	117536	0	0
2020.02.20	9619.29	9691.29	9317.79	9605.29	108254	0	0
2020.02.21	9604.29	9766.79	9501.29	9689.68	255734	0	0
2020.02.22	9689.77	9716.35	9540.69	9658.31	1240347	0	0
2020.02.23	9658.55	10026.29	9653.20	9973.79	1369354	0	0
2020.02.24	9973.79	9973.79	9474.29	9616.29	274112	0	0
2020.02.25	9617.29	9682.29	9222.29	9303.79	139795	0	0
2020.02.26	9304.79	9321.79	8568.79	8634.29	187897	0	0
2020.02.27	8634.29	8969.79	8513.79	8852.79	89858	0	0
2020.02.28	8852.79	8898.79	8422.79	8705.27	471984	0	0
2020.02.29	8703.60	8800.33	8520.74	8524.32	1601722	0	0
2020.03.01	8524.59	8750.12	8394.34	8546.29	1703618	0	0
2020.03.02	8544.79	8968.29	8496.79	8849.79	214883	0	0
2020.03.03	8848.29	8914.29	8646.79	8776.79	68651	0	0
2020.03.04	8776.79	8886.29	8661.79	8863.29	68519	0	0
2020.03.05	8865.29	9169.29	8837.79	9001.29	244752	0	0
2020.03.06	9001.29	9183.14	8995.79	9155.21	255517	0	0
2020.03.07	9154.96	9211.70	8854.99	8894.65	1254397	0	0
2020.03.08	8894.44	8894.44	7981.79	8032.79	1528395	0	0
2020.03.09	8033.79	8180.29	7626.29	7929.50	290637	0	0
2020.03.10	7929.29	8154.79	7690.75	7892.29	191010	0	0
2020.03.11	7892.29	7985.86	7578.29	7934.29	213989	0	0
2020.03.12	7934.79	7971.15	4265.29	4791.79	370694	0	0
2020.03.13	4795.29	5983.29	3771.79	5620.70	1208075	0	0
2020.03.14	5620.06	5654.69	5047.55	5161.84	3438811	0	0
2020.03.15	5162.54	5948.29	5092.10	5344.29	2506720	0	0
2020.03.16	5343.29	5346.29	4417.29	5036.21	308414	0	0
2020.03.17	5036.21	5561.04	4929.59	5329.56	180868	0	0
2020.03.18	5329.56	5451.00	5005.27	5410.25	130638	0	0
2020.03.19	5410.26	6430.17	5261.12	6184.78	151908	0	0
2020.03.20	6185.28	6917.99	5596.79	6200.68	814902	0	0
2020.03.21	6202.11	6447.78	5861.92	6184.00	3434815	0	0
2020.03.22	6185.41	6404.44	5733.89	5816.65	2605654	0	0
2020.03.23	5818.15	6620.45	5666.63	6487.03	160470	0	0
2020.03.24	6486.62	6851.51	6399.64	6766.27	166160	0	0
2020.03.25	6766.27	6980.47	6444.71	6685.74	139100	0	0
2020.03.26	6686.24	6793.14	6501.81	6755.73	98747	0	0
2020.03.27	6756.73	6867.97	6266.70	6366.19	258884	0	0
2020.03.28	6366.40	6366.43	6036.22	6248.23	1827177	0	0
2020.03.29	6246.70	6272.91	5722.29	5872.75	1210258	0	0
2020.03.30	5872.25	6611.73	5845.59	6405.70	94584	0	0
2020.03.31	6406.70	6526.25	6339.05	6419.25	85324	0	0
2020.04.01	6420.07	6704.09	6147.66	6663.15	87820	0	0
2020.04.02	6663.15	7253.42	6542.99	6795.21	114911	0	0
2020.04.03	6795.21	7045.59	6606.62	6736.96	307435	0	0
2020.04.04	6737.08	6999.90	6657.03	6869.96	1705324	0	0
2020.04.05	6869.70	6908.13	6676.44	6774.75	1159539	0	0
2020.04.06	6774.95	7373.21	6766.20	7338.13	150368	0	0
2020.04.07	7338.13	7468.61	7065.92	7196.23	137834	0	0
2020.04.08	7196.23	7429.20	7147.46	7365.26	121131	0	0
2020.04.09	7365.26	7375.79	7098.35	7289.23	214177	0	0
2020.04.10	7289.23	7303.76	6744.60	6865.87	366758	0	0
2020.04.11	6865.08	6952.96	6769.55	6882.63	1251329	0	0
2020.04.12	6882.29	7194.63	6776.39	6907.16	1152584	0	0
2020.04.13	6906.16	6911.94	6562.72	6855.77	193175	0	0
2020.04.14	6855.77	6988.08	6767.08	6874.73	231089	0	0
2020.04.15	6874.73	6940.25	6602.20	6618.77	161534	0	0
2020.04.16	6618.77	7210.36	6466.05	7108.23	239643	0	0
2020.04.17	7110.23	7154.52	6988.03	7032.12	293667	0	0
2020.04.18	7032.28	7294.02	7012.58	7256.76	1267388	0	0
2020.04.19	7257.49	7272.50	7051.30	7127.77	1070758	0	0
2020.04.20	7127.27	7226.00	6747.86	6831.76	110997	0	0
2020.04.21	6831.76	6953.83	6765.59	6852.27	95790	0	0
2020.04.22	6852.27	7167.16	6819.67	7131.74	102065	0	0
2020.04.23	7132.74	7762.67	7024.12	7484.66	112405	0	0
2020.04.24	7485.66	7613.80	7377.21	7504.66	246679	0	0
2020.04.25	7504.97	7696.46	7429.07	7540.06	1372100	0	0
2020.04.26	7540.23	7705.76	7474.90	7701.79	1267724	0	0
2020.04.27	7703.79	7812.50	7625.50	7785.78	83607	0	0
2020.04.28	7784.78	7794.24	7662.17	7750.68	75984	0	0
2020.04.29	7750.69	8974.24	7708.30	8787.23	184324	0	0
2020.04.30	8787.24	9470.07	8396.74	8617.04	210960	0	0
2020.05.01	8617.04	9067.99	8614.29	8821.90	344882	0	0
2020.05.02	8822.01	9000.53	8751.60	8974.55	1284328	0	0
2020.05.03	8974.96	9193.58	8732.70	8904.09	1713571	0	0
2020.05.04	8904.14	8967.49	8528.94	8885.29	127919	0	0
2020.05.05	8885.79	9121.97	8746.54	9028.72	130312	0	0
2020.05.06	9027.22	9401.19	8918.39	9146.94	119106	0	0
2020.05.07	9145.44	10066.89	9013.29	10001.34	142261	0	0
2020.05.08	10013.14	10050.17	9731.84	9797.72	396096	0	0
2020.05.09	9797.06	9905.70	9496.71	9519.06	2272113	0	0
2020.05.10	9520.35	9555.68	8071.58	8731.24	4141569	0	0
2020.05.11	8731.24	9160.64	8142.29	8571.24	141296	0	0
2020.05.12	8571.24	8973.49	8530.69	8819.34	128603	0	0
2020.05.13	8819.34	9410.29	8801.29	9322.54	121458	0	0
2020.05.14	9321.54	9916.24	9250.84	9793.92	170093	0	0
2020.05.15	9792.59	9846.49	9071.04	9295.71	597020	0	0
2020.05.16	9294.93	9581.32	9200.04	9373.33	2366731	0	0
2020.05.17	9373.25	9881.23	9316.04	9670.59	1940766	0	0
2020.05.18	9672.59	9942.49	9413.34	9723.69	135385	0	0
2020.05.19	9722.69	9894.94	9448.19	9780.79	125207	0	0
2020.05.20	9778.79	9836.99	9263.94	9509.64	134266	0	0
2020.05.21	9510.14	9563.89	8785.19	9058.09	148595	0	0
2020.05.22	9059.59	9265.79	8931.59	9160.01	288427	0	0
2020.05.23	9160.08	9305.16	9075.80	9171.68	1642676	0	0
2020.05.24	9171.75	9298.19	8636.29	8718.12	1614628	0	0
2020.05.25	8683.80	8970.84	8622.49	8898.69	87797	0	0
2020.05.26	8899.19	9010.39	8693.89	8843.42	88165	0	0
2020.05.27	8843.67	9220.24	8810.34	9205.04	96665	0	0
2020.05.28	9205.04	9618.42	9101.44	9577.19	92967	0	0
2020.05.29	9577.69	9604.42	9314.69	9414.36	252213	0	0
2020.05.30	9414.33	9731.58	9309.86	9697.03	1917879	0	0
2020.05.31	9697.38	9699.12	9383.79	9442.49	1807545	0	0
2020.06.01	9442.44	10363.89	9417.69	10196.59	112419	0	0
2020.06.02	10196.59	10228.54	9222.59	9518.24	92420	0	0
2020.06.03	9517.74	9670.84	9370.51	9666.17	100263	0	0
2020.06.04	9666.42	9877.54	9446.34	9789.54	106922	0	0
2020.06.05	9788.54	9848.79	9545.54	9605.12	299887	0	0
2020.06.06	9604.62	9727.07	9523.06	9659.04	1617453	0	0
2020.06.07	9660.20	9804.75	9374.49	9749.74	1837384	0	0
2020.06.08	9749.74	9804.17	9638.29	9785.64	78250	0	0
2020.06.09	9786.64	9880.34	9514.29	9782.42	94714	0	0
2020.06.10	9781.92	9997.22	9615.79	9891.14	96306	0	0
2020.06.11	9891.64	9971.44	9001.74	9266.19	91059	0	0
2020.06.12	9263.19	9545.67	9228.64	9454.98	209571	0	0
2020.06.13	9455.46	9485.16	9340.29	9470.45	1334441	0	0
2020.06.14	9470.49	9477.07	9240.49	9331.29	1155232	0	0
2020.06.15	9331.67	9499.89	8894.74	9429.29	79440	0	0
2020.06.16	9429.29	9586.59	9382.14	9522.83	64779	0	0
2020.06.17	9526.92	9550.84	9236.47	9456.42	74930	0	0
2020.06.18	9456.67	9478.27	9273.02	9376.74	74412	0	0
2020.06.19	9376.67	9418.39	9213.24	9293.08	237368	0	0
2020.06.20	9293.06	9389.45	9145.05	9351.85	1496438	0	0
2020.06.21	9351.21	9410.70	9271.74	9285.42	1385916	0	0
2020.06.22	9285.42	9758.29	9266.99	9689.17	81130	0	0
2020.06.23	9688.92	9720.67	9568.54	9622.42	45862	0	0
2020.06.24	9622.17	9666.17	9192.29	9284.29	53359	0	0
2020.06.25	9284.29	9331.39	8976.34	9240.92	44271	0	0
2020.06.26	9240.29	9288.67	9027.94	9150.55	168009	0	0
2020.06.27	9150.58	9182.67	8821.37	8998.68	1516996	0	0
2020.06.28	8998.65	9187.78	8920.68	9114.44	1170274	0	0
2020.06.29	9114.94	9234.67	9014.19	9188.42	60732	0	0
2020.06.30	9189.17	9200.92	9044.04	9134.42	46627	0	0
2020.07.01	9133.92	9299.17	9089.14	9237.64	44107	0	0
2020.07.02	9237.64	9265.92	8928.69	9091.67	54799	0	0
2020.07.03	9091.42	9128.29	9030.88	9054.41	191632	0	0
2020.07.04	9055.09	9192.31	9037.21	9133.80	1048199	0	0
2020.07.05	9134.06	9144.86	8892.44	9075.92	847105	0	0
2020.07.06	9077.17	9370.09	9060.42	9347.17	54078	0	0
2020.07.07	9343.67	9383.64	9201.67	9256.67	58538	0	0
2020.07.08	9256.67	9474.59	9230.17	9439.92	52041	0	0
2020.07.09	9439.92	9446.39	9158.59	9235.17	50264	0	0
2020.07.10	9234.74	9312.73	9110.74	9287.96	198579	0	0
2020.07.11	9288.29	9297.92	9172.62	9229.66	1060742	0	0
2020.07.12	9229.81	9339.66	9150.88	9302.92	1042101	0	0
2020.07.13	9302.92	9342.39	9194.42	9233.92	46487	0	0
2020.07.14	9234.17	9278.29	9078.44	9254.92	48354	0	0
2020.07.15	9255.92	9272.92	9147.94	9192.14	45519	0	0
2020.07.16	9191.64	9216.42	9024.14	9128.67	45153	0	0
2020.07.17	9128.67	9182.09	9076.14	9153.96	120758	0	0
2020.07.18	9154.11	9205.67	9119.14	9173.26	885687	0	0
2020.07.19	9173.57	9234.34	9099.29	9212.17	782238	0	0
2020.07.20	9213.67	9227.17	9125.69	9163.92	43739	0	0
2020.07.21	9163.49	9440.59	9155.84	9395.92	54361	0	0
2020.07.22	9394.24	9559.14	9281.94	9533.92	38974	0	0
2020.07.23	9533.92	9676.14	9436.39	9613.92	56767	0	0
2020.07.24	9613.67	9643.80	9473.74	9545.77	218974	0	0
2020.07.25	9545.81	9743.89	9530.58	9705.15	1423253	0	0
2020.07.26	9704.66	10151.29	9652.81	9941.04	1541130	0	0
2020.07.27	9942.17	11408.69	9929.09	11045.97	106272	0	0
2020.07.28	11045.97	11259.28	10583.25	10928.90	153366	0	0
2020.07.29	10928.90	11352.64	10851.05	11109.17	94729	0	0
2020.07.30	11100.85	11191.06	10802.10	11111.92	71832	0	0
2020.07.31	11111.92	11458.42	10973.67	11340.89	346303	0	0
2020.08.01	11341.07	11853.98	11219.49	11793.99	2335572	0	0
2020.08.02	11794.20	12087.92	10528.42	11069.59	3195507	0	0
2020.08.03	11068.09	11484.92	10880.72	11234.17	79508	0	0
2020.08.04	11233.00	11423.92	10977.37	11196.94	87000	0	0
2020.08.05	11196.92	11796.44	11079.06	11758.92	86256	0	0
