symbol,timeframe,strategy,costs_on,total_trades,wins,losses,win_rate,average_r,total_r,net_pnl,gross_pnl,total_costs,return_pct,max_drawdown_pct,profit_factor,candles,gaps,elapsed_s,status
EURUSD,H1,inside_bar,False,268,80,188,0.29850746268656714,0.19592035788866027,52.50665591416095,6165.872403346367,6165.872403346367,0.0,61.65872403346366,0.21604238853244456,1.2362179814770353,46232,12,0.08,ok
EURUSD,H4,trend_pullback,True,23,7,16,0.30434782608695654,-0.1359168930417351,-3.126088539959907,-329.04452635893875,-219.5370296184158,109.50749674052278,-3.2904452635893873,0.05974314470761146,0.8597057710531771,12033,11,0.14,ok
EURUSD,H4,trend_pullback,False,23,7,16,0.30434782608695654,-0.08695652173912632,-1.9999999999999054,-219.4266173471405,-219.4266173471405,0.0,-2.194266173471405,0.05042608100877587,0.8604897659035762,12033,11,0.18,ok
EURUSD,H4,break_retest,True,512,165,347,0.322265625,0.24670582822440598,126.31338405089586,22301.284674306407,27273.99929061331,4972.714616306943,223.01284674306405,0.21714580725401098,1.3270239125738477,12033,11,0.05,ok
EURUSD,H4,break_retest,False,512,165,347,0.322265625,0.2893836692617868,148.16443866203485,30170.14722675002,30170.14722675002,0.0,301.7014722675002,0.19721572550800717,1.3147580927705647,12033,11,0.05,ok
EURUSD,H4,inside_bar,True,119,39,80,0.3277310924369748,0.26573386466766225,31.62232989545181,3433.134115742491,4030.976558729709,597.8424429872174,34.33134115742491,0.10150949377497008,1.4491952667507138,12033,11,0.04,ok
EURUSD,H4,inside_bar,False,119,39,80,0.3277310924369748,0.31092436974789894,36.99999999999997,4173.180932955641,4173.180932955641,0.0,41.731809329556405,0.08972293119168985,1.4517601745111277,12033,11,0.04,ok
EURUSD,D1,trend_pullback,True,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311,13,0.05,ok
EURUSD,D1,trend_pullback,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311,13,0.06,ok
EURUSD,D1,break_retest,True,101,35,66,0.3465346534653465,0.32432714078744995,32.75704121953245,3633.6031217289924,3837.273193132245,203.6700714032534,36.33603121728992,0.10679653578908946,1.495415867695954,2311,13,0.01,ok
EURUSD,D1,break_retest,False,101,35,65,0.3465346534653465,0.3413350729571168,34.474842368668796,3868.939180680601,3868.939180680601,0.0,38.689391806806015,0.10567698959659567,1.4950473256623802,2311,13,0.01,ok
EURUSD,D1,inside_bar,True,14,7,7,0.5,0.9041817161692791,12.658544026369908,1308.2711965871868,1336.1758067623045,27.904610175117917,13.082711965871868,0.04067408387473529,2.5168566555976186,2311,13,0.0,ok
EURUSD,D1,inside_bar,False,14,7,7,0.5,0.9231745962436014,12.92444434741042,1338.0933997622717,1338.0933997622717,0.0,13.380933997622718,0.0402929637231359,2.5166933086693746,2311,13,0.01,ok
EURUSD,W1,trend_pullback,True,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,10,0.01,ok
EURUSD,W1,trend_pullback,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,10,0.0,ok
EURUSD,W1,break_retest,True,14,3,11,0.21428571428571427,-0.2959555801343283,-4.1433781218805965,-416.82757758027003,-408.24829368836527,8.57928389190477,-4.168275775802701,0.08017318568261429,0.562381213270142,386,10,0.0,ok
EURUSD,W1,break_retest,False,14,3,11,0.21428571428571427,-0.2897147771616387,-4.056006880262942,-408.4247805276658,-408.4247805276658,0.0,-4.084247805276657,0.07957862076852153,0.5623679830178205,386,10,0.0,ok
EURUSD,W1,inside_bar,True,1,0,1,0.0,-0.34312735433196406,-0.34312735433196406,-34.31273543319641,-33.71804119579959,0.5946942373968132,-0.34312735433196406,0.0034312735433197302,0.0,386,10,0.0,ok
